checkin_id,user_id,checkin_date,mood,faith_state,topic,tone
c_0002795,u_00872,2025-10-08,neutral,,burnout,universal
c_0002796,u_00872,2025-10-10,grateful,,purpose,light_islamic
c_0002797,u_00872,2025-10-15,good,hurting,relationships,universal
c_0002798,u_00872,2025-10-17,neutral,hurting,relationships,universal
c_0002799,u_00872,2025-10-21,low,distant,relationships,deeper_faith
c_0002800,u_00872,2025-10-23,low,at_peace,work,universal
c_0002801,u_00872,2025-10-27,good,questioning,work,universal
c_0002802,u_00872,2025-10-28,very_low,questioning,burnout,universal
c_0002803,u_00872,2025-10-29,low,questioning,faith,universal
c_0002804,u_00872,2025-11-07,neutral,at_peace,confidence,light_islamic
c_0002805,u_00873,2025-01-24,low,,habits,deeper_faith
c_0002806,u_00873,2025-02-04,neutral,distant,faith,light_islamic
c_0002807,u_00873,2025-02-05,low,hurting,habits,light_islamic
c_0002808,u_00873,2025-02-08,very_low,at_peace,anxiety,universal
c_0002809,u_00873,2025-02-09,good,at_peace,gratitude,light_islamic
c_0002810,u_00873,2025-02-13,neutral,distant,gratitude,deeper_faith
c_0002811,u_00873,2025-02-17,grateful,at_peace,burnout,light_islamic
c_0002812,u_00873,2025-02-22,low,distant,purpose,light_islamic
c_0002813,u_00873,2025-02-23,good,at_peace,work,universal
c_0002814,u_00874,2025-01-02,grateful,,habits,light_islamic
c_0002815,u_00874,2025-01-04,low,,relationships,light_islamic
c_0002816,u_00874,2025-01-08,good,at_peace,relationships,universal
c_0002817,u_00874,2025-01-12,neutral,questioning,self,universal
c_0002818,u_00874,2025-01-14,neutral,questioning,confidence,universal
c_0002819,u_00874,2025-01-31,neutral,at_peace,habits,universal
c_0002820,u_00875,2025-09-29,neutral,,gratitude,deeper_faith
c_0002821,u_00875,2025-10-01,good,,work,universal
c_0002822,u_00875,2025-10-06,very_low,questioning,self,universal
c_0002823,u_00875,2025-10-09,good,hurting,burnout,light_islamic
c_0002824,u_00875,2025-10-15,neutral,at_peace,purpose,light_islamic
c_0002825,u_00875,2025-10-29,neutral,at_peace,confidence,universal
c_0002826,u_00876,2025-07-04,low,,anxiety,universal
c_0002827,u_00876,2025-07-05,low,,faith,universal
c_0002828,u_00876,2025-07-06,grateful,,burnout,light_islamic
c_0002829,u_00876,2025-07-12,very_low,at_peace,faith,universal
c_0002830,u_00876,2025-07-13,low,hurting,anxiety,deeper_faith
c_0002831,u_00876,2025-07-16,grateful,at_peace,relationships,light_islamic
c_0002832,u_00876,2025-07-25,very_low,at_peace,habits,universal
c_0002833,u_00876,2025-07-26,neutral,at_peace,purpose,universal
c_0002834,u_00876,2025-07-27,low,questioning,self,deeper_faith
c_0002835,u_00876,2025-07-31,low,questioning,work,universal
c_0002836,u_00878,2025-11-10,very_low,,relationships,light_islamic
c_0002837,u_00878,2025-11-21,neutral,distant,work,deeper_faith
c_0002838,u_00878,2025-11-27,good,questioning,faith,universal
c_0002839,u_00878,2025-12-04,neutral,distant,confidence,light_islamic
c_0002840,u_00878,2025-12-06,neutral,at_peace,habits,light_islamic
c_0002841,u_00878,2025-12-07,good,questioning,habits,light_islamic
c_0002842,u_00880,2025-10-16,good,,purpose,deeper_faith
c_0002843,u_00880,2025-10-19,good,,anxiety,light_islamic
c_0002844,u_00880,2025-10-23,neutral,distant,confidence,universal
c_0002845,u_00880,2025-10-24,good,at_peace,gratitude,universal
c_0002846,u_00880,2025-11-04,good,distant,work,deeper_faith
c_0002847,u_00880,2025-11-05,neutral,at_peace,work,universal
c_0002848,u_00880,2025-11-13,neutral,at_peace,relationships,deeper_faith
c_0002849,u_00880,2025-11-14,good,hurting,purpose,light_islamic
c_0002850,u_00881,2025-09-08,neutral,,work,universal
c_0002851,u_00881,2025-09-21,neutral,at_peace,relationships,deeper_faith
c_0002852,u_00881,2025-09-27,good,at_peace,gratitude,universal
c_0002853,u_00881,2025-09-29,neutral,at_peace,confidence,universal
c_0002854,u_00883,2025-09-13,good,,habits,deeper_faith
c_0002855,u_00883,2025-09-14,good,,gratitude,deeper_faith
c_0002856,u_00883,2025-09-15,good,,self,light_islamic
c_0002857,u_00883,2025-09-29,low,at_peace,self,universal
c_0002858,u_00883,2025-09-30,neutral,distant,relationships,deeper_faith
c_0002859,u_00883,2025-10-02,low,at_peace,purpose,universal
c_0002860,u_00883,2025-10-06,good,distant,faith,light_islamic
c_0002861,u_00883,2025-10-08,good,at_peace,faith,light_islamic
c_0002862,u_00885,2025-11-03,neutral,,anxiety,universal
c_0002863,u_00885,2025-11-11,neutral,distant,work,universal
c_0002864,u_00885,2025-11-15,good,questioning,faith,universal
c_0002865,u_00885,2025-11-16,grateful,at_peace,habits,light_islamic
c_0002866,u_00885,2025-11-19,neutral,distant,confidence,light_islamic
c_0002867,u_00885,2025-11-20,grateful,hurting,purpose,light_islamic
c_0002868,u_00885,2025-11-22,good,questioning,habits,light_islamic
c_0002869,u_00885,2025-11-27,good,at_peace,habits,light_islamic
c_0002870,u_00885,2025-11-30,good,hurting,self,light_islamic
c_0002871,u_00888,2025-11-28,good,,faith,universal
c_0002872,u_00888,2025-12-01,good,,gratitude,universal
c_0002873,u_00888,2025-12-02,grateful,at_peace,relationships,universal
c_0002874,u_00888,2025-12-07,good,questioning,confidence,universal
c_0002875,u_00888,2025-12-10,neutral,at_peace,work,light_islamic
c_0002876,u_00888,2025-12-13,neutral,at_peace,work,universal
c_0002877,u_00888,2025-12-18,very_low,questioning,gratitude,deeper_faith
c_0002878,u_00888,2025-12-19,very_low,distant,self,light_islamic
c_0002879,u_00889,2025-03-30,grateful,,burnout,light_islamic
c_0002880,u_00889,2025-03-31,grateful,,work,light_islamic
c_0002881,u_00889,2025-04-02,neutral,,burnout,light_islamic
c_0002882,u_00889,2025-04-15,neutral,distant,confidence,universal
c_0002883,u_00889,2025-04-18,grateful,distant,anxiety,deeper_faith
c_0002884,u_00889,2025-04-26,good,hurting,purpose,deeper_faith
c_0002885,u_00889,2025-04-28,good,distant,self,universal
c_0002886,u_00890,2025-08-17,good,,habits,light_islamic
c_0002887,u_00890,2025-08-29,good,at_peace,confidence,light_islamic
c_0002888,u_00890,2025-09-07,low,questioning,work,light_islamic
c_0002889,u_00890,2025-09-08,good,distant,burnout,light_islamic
c_0002890,u_00890,2025-09-10,good,distant,work,light_islamic
c_0002891,u_00891,2025-12-26,low,,confidence,light_islamic
c_0002892,u_00891,2025-12-28,good,,self,light_islamic
c_0002893,u_00891,2025-12-30,good,at_peace,work,light_islamic
c_0002894,u_00891,2026-01-08,good,at_peace,habits,light_islamic
c_0002895,u_00891,2026-01-11,good,at_peace,purpose,light_islamic
c_0002896,u_00891,2026-01-20,very_low,at_peace,faith,universal
c_0002897,u_00891,2026-01-22,neutral,at_peace,confidence,universal
c_0002898,u_00891,2026-01-25,neutral,distant,purpose,universal
c_0002899,u_00900,2025-03-16,neutral,,anxiety,universal
c_0002900,u_00900,2025-03-17,neutral,,anxiety,light_islamic
c_0002901,u_00900,2025-03-21,neutral,at_peace,anxiety,universal
c_0002902,u_00900,2025-03-23,good,distant,self,light_islamic
c_0002903,u_00900,2025-03-27,neutral,distant,burnout,light_islamic
c_0002904,u_00900,2025-04-01,neutral,at_peace,anxiety,deeper_faith
c_0002905,u_00900,2025-04-08,good,at_peace,gratitude,light_islamic
c_0002906,u_00900,2025-04-11,low,questioning,purpose,light_islamic
c_0002907,u_00901,2025-06-28,good,,self,universal
c_0002908,u_00901,2025-06-30,grateful,,anxiety,universal
c_0002909,u_00901,2025-07-04,grateful,hurting,habits,universal
c_0002910,u_00901,2025-07-06,good,hurting,faith,universal
c_0002911,u_00901,2025-07-11,good,at_peace,habits,light_islamic
c_0002912,u_00901,2025-07-17,good,at_peace,habits,universal
c_0002913,u_00901,2025-07-19,good,questioning,gratitude,light_islamic
c_0002914,u_00904,2025-03-14,very_low,,relationships,light_islamic
c_0002915,u_00904,2025-03-15,neutral,,work,deeper_faith
c_0002916,u_00904,2025-03-17,good,,purpose,universal
c_0002917,u_00904,2025-03-19,low,questioning,relationships,universal
c_0002918,u_00904,2025-03-23,good,at_peace,self,universal
c_0002919,u_00904,2025-03-27,grateful,hurting,relationships,universal
c_0002920,u_00904,2025-04-01,good,at_peace,habits,universal
c_0002921,u_00904,2025-04-07,good,at_peace,confidence,light_islamic
c_0002922,u_00907,2025-03-14,good,,habits,universal
c_0002923,u_00907,2025-03-15,very_low,,gratitude,deeper_faith
c_0002924,u_00907,2025-03-16,grateful,,faith,universal
c_0002925,u_00907,2025-03-17,good,,relationships,universal
c_0002926,u_00907,2025-03-20,neutral,at_peace,gratitude,deeper_faith
c_0002927,u_00907,2025-03-22,good,distant,gratitude,light_islamic
c_0002928,u_00907,2025-04-03,grateful,at_peace,purpose,light_islamic
c_0002929,u_00907,2025-04-04,low,at_peace,self,deeper_faith
c_0002930,u_00907,2025-04-10,neutral,questioning,faith,universal
c_0002931,u_00911,2025-08-19,neutral,,relationships,universal
c_0002932,u_00911,2025-08-23,very_low,questioning,self,light_islamic
c_0002933,u_00911,2025-08-24,good,at_peace,faith,deeper_faith
c_0002934,u_00911,2025-08-25,very_low,at_peace,habits,universal
c_0002935,u_00911,2025-08-29,good,distant,burnout,light_islamic
c_0002936,u_00911,2025-09-02,good,distant,purpose,light_islamic
c_0002937,u_00911,2025-09-03,good,at_peace,relationships,light_islamic
c_0002938,u_00911,2025-09-13,good,at_peace,anxiety,universal
c_0002939,u_00914,2025-12-02,neutral,,burnout,deeper_faith
c_0002940,u_00914,2025-12-04,neutral,,burnout,light_islamic
c_0002941,u_00914,2025-12-05,very_low,,burnout,light_islamic
c_0002942,u_00914,2025-12-07,neutral,questioning,work,universal
c_0002943,u_00914,2025-12-09,grateful,distant,burnout,universal
c_0002944,u_00914,2025-12-13,neutral,at_peace,faith,light_islamic
c_0002945,u_00917,2025-10-30,neutral,,self,universal
c_0002946,u_00917,2025-10-31,good,,anxiety,light_islamic
c_0002947,u_00917,2025-11-01,good,,relationships,light_islamic
c_0002948,u_00917,2025-11-05,low,hurting,habits,universal
c_0002949,u_00917,2025-11-07,good,questioning,purpose,universal
c_0002950,u_00917,2025-11-09,very_low,at_peace,purpose,universal
c_0002951,u_00917,2025-11-11,good,distant,self,universal
c_0002952,u_00917,2025-11-23,good,hurting,self,deeper_faith
c_0002953,u_00917,2025-11-25,neutral,distant,work,light_islamic
c_0002954,u_00917,2025-11-26,good,at_peace,gratitude,light_islamic
c_0002955,u_00917,2025-11-29,good,questioning,faith,universal
c_0002956,u_00918,2025-09-13,grateful,,relationships,light_islamic
c_0002957,u_00918,2025-09-21,good,at_peace,purpose,universal
c_0002958,u_00918,2025-09-23,grateful,at_peace,self,deeper_faith
c_0002959,u_00918,2025-09-30,low,questioning,faith,light_islamic
c_0002960,u_00918,2025-10-01,good,distant,confidence,universal
c_0002961,u_00918,2025-10-04,neutral,at_peace,faith,universal
c_0002962,u_00918,2025-10-05,good,at_peace,habits,light_islamic
c_0002963,u_00919,2025-01-14,neutral,,purpose,universal
c_0002964,u_00919,2025-01-15,neutral,,self,light_islamic
c_0002965,u_00919,2025-01-20,very_low,questioning,burnout,deeper_faith
c_0002966,u_00919,2025-02-02,good,questioning,relationships,light_islamic
c_0002967,u_00919,2025-02-05,good,at_peace,habits,universal
c_0002968,u_00919,2025-02-09,low,at_peace,work,light_islamic
c_0002969,u_00920,2025-11-25,neutral,,anxiety,light_islamic
c_0002970,u_00920,2025-11-26,grateful,,work,light_islamic
c_0002971,u_00920,2025-12-01,grateful,questioning,gratitude,universal
c_0002972,u_00920,2025-12-02,low,distant,faith,universal
c_0002973,u_00920,2025-12-04,neutral,at_peace,work,light_islamic
c_0002974,u_00920,2025-12-07,good,questioning,burnout,light_islamic
c_0002975,u_00920,2025-12-12,very_low,at_peace,purpose,deeper_faith
c_0002976,u_00920,2025-12-15,low,questioning,purpose,universal
c_0002977,u_00920,2025-12-23,good,at_peace,purpose,light_islamic
c_0002978,u_00922,2025-02-26,neutral,,anxiety,light_islamic
c_0002979,u_00922,2025-02-27,neutral,,relationships,deeper_faith
c_0002980,u_00922,2025-02-28,neutral,,work,deeper_faith
c_0002981,u_00922,2025-03-01,grateful,,gratitude,light_islamic
c_0002982,u_00922,2025-03-02,neutral,at_peace,faith,light_islamic
c_0002983,u_00922,2025-03-05,good,at_peace,purpose,universal
c_0002984,u_00922,2025-03-08,low,questioning,anxiety,light_islamic
c_0002985,u_00922,2025-03-20,very_low,distant,confidence,universal
c_0002986,u_00922,2025-03-22,good,at_peace,work,light_islamic
c_0002987,u_00923,2025-03-08,good,,anxiety,universal
c_0002988,u_00923,2025-03-10,grateful,,confidence,universal
c_0002989,u_00923,2025-03-12,good,questioning,purpose,universal
c_0002990,u_00923,2025-03-15,good,at_peace,self,deeper_faith
c_0002991,u_00923,2025-03-20,very_low,at_peace,purpose,light_islamic
c_0002992,u_00923,2025-03-21,good,distant,confidence,light_islamic
c_0002993,u_00923,2025-03-24,good,questioning,purpose,universal
c_0002994,u_00924,2025-04-17,low,,self,light_islamic
c_0002995,u_00924,2025-04-21,very_low,questioning,gratitude,light_islamic
c_0002996,u_00924,2025-04-22,good,at_peace,gratitude,universal
c_0002997,u_00924,2025-04-27,low,at_peace,self,light_islamic
c_0002998,u_00924,2025-05-02,good,distant,confidence,light_islamic
c_0002999,u_00924,2025-05-04,neutral,at_peace,faith,light_islamic
c_0003000,u_00924,2025-05-12,grateful,at_peace,relationships,universal
c_0003001,u_00924,2025-05-17,low,distant,purpose,universal
c_0003002,u_00926,2025-02-10,grateful,,faith,light_islamic
c_0003003,u_00926,2025-02-13,good,,relationships,light_islamic
c_0003004,u_00926,2025-02-14,neutral,at_peace,anxiety,light_islamic
c_0003005,u_00926,2025-02-15,good,at_peace,confidence,universal
c_0003006,u_00926,2025-02-19,good,hurting,purpose,light_islamic
c_0003007,u_00926,2025-02-20,grateful,hurting,burnout,deeper_faith
c_0003008,u_00926,2025-02-21,neutral,at_peace,faith,light_islamic
c_0003009,u_00926,2025-02-25,neutral,hurting,purpose,universal
c_0003010,u_00926,2025-02-26,good,distant,relationships,light_islamic
c_0003011,u_00926,2025-03-11,good,at_peace,confidence,light_islamic
c_0003012,u_00927,2025-09-24,grateful,,gratitude,universal
c_0003013,u_00927,2025-10-04,good,at_peace,faith,deeper_faith
c_0003014,u_00928,2025-12-18,good,,faith,universal
c_0003015,u_00928,2025-12-20,very_low,,faith,light_islamic
c_0003016,u_00928,2025-12-21,neutral,,relationships,deeper_faith
c_0003017,u_00928,2025-12-26,good,at_peace,relationships,universal
c_0003018,u_00928,2025-12-29,neutral,questioning,gratitude,universal
c_0003019,u_00928,2026-01-02,good,at_peace,burnout,universal
c_0003020,u_00928,2026-01-05,neutral,at_peace,faith,light_islamic
c_0003021,u_00932,2025-02-22,neutral,,anxiety,light_islamic
c_0003022,u_00932,2025-02-27,good,at_peace,faith,light_islamic
c_0003023,u_00932,2025-03-01,neutral,questioning,confidence,universal
c_0003024,u_00932,2025-03-04,good,distant,faith,light_islamic
c_0003025,u_00932,2025-03-23,good,questioning,faith,universal
c_0003026,u_00934,2025-08-15,low,,purpose,universal
c_0003027,u_00934,2025-08-19,good,at_peace,anxiety,light_islamic
c_0003028,u_00934,2025-08-21,neutral,at_peace,self,deeper_faith
c_0003029,u_00934,2025-09-10,good,at_peace,self,light_islamic
c_0003030,u_00939,2025-01-21,neutral,,habits,universal
c_0003031,u_00939,2025-01-23,good,,relationships,deeper_faith
c_0003032,u_00939,2025-01-28,grateful,questioning,habits,universal
c_0003033,u_00939,2025-02-07,neutral,at_peace,relationships,universal
c_0003034,u_00939,2025-02-11,good,hurting,confidence,deeper_faith
c_0003035,u_00939,2025-02-13,good,at_peace,burnout,deeper_faith
c_0003036,u_00939,2025-02-20,neutral,questioning,burnout,light_islamic
c_0003037,u_00943,2025-04-20,grateful,,habits,universal
c_0003038,u_00943,2025-04-22,neutral,,gratitude,deeper_faith
c_0003039,u_00943,2025-05-03,good,at_peace,gratitude,universal
c_0003040,u_00943,2025-05-17,good,questioning,habits,deeper_faith
c_0003041,u_00945,2025-02-09,very_low,,habits,universal
c_0003042,u_00945,2025-02-10,neutral,,faith,universal
c_0003043,u_00945,2025-02-12,neutral,,faith,deeper_faith
c_0003044,u_00945,2025-02-18,neutral,questioning,faith,universal
c_0003045,u_00945,2025-03-01,neutral,at_peace,purpose,deeper_faith
c_0003046,u_00945,2025-03-09,neutral,at_peace,anxiety,light_islamic
c_0003047,u_00945,2025-03-11,very_low,distant,faith,universal
c_0003048,u_00946,2025-08-15,good,,habits,universal
c_0003049,u_00946,2025-08-19,low,distant,purpose,universal
c_0003050,u_00946,2025-08-23,good,questioning,relationships,deeper_faith
c_0003051,u_00946,2025-08-30,good,at_peace,burnout,universal
c_0003052,u_00946,2025-09-01,very_low,at_peace,gratitude,universal
c_0003053,u_00946,2025-09-06,low,at_peace,confidence,light_islamic
c_0003054,u_00949,2025-05-24,very_low,,relationships,universal
c_0003055,u_00949,2025-05-26,good,,gratitude,light_islamic
c_0003056,u_00949,2025-05-28,grateful,at_peace,habits,light_islamic
c_0003057,u_00949,2025-06-05,good,at_peace,anxiety,universal
c_0003058,u_00949,2025-06-09,good,distant,work,universal
c_0003059,u_00949,2025-06-12,neutral,at_peace,burnout,deeper_faith
c_0003060,u_00949,2025-06-18,low,at_peace,anxiety,light_islamic
c_0003061,u_00950,2025-01-25,neutral,,anxiety,universal
c_0003062,u_00950,2025-01-30,low,at_peace,faith,light_islamic
c_0003063,u_00950,2025-02-01,neutral,distant,anxiety,light_islamic
c_0003064,u_00950,2025-02-08,neutral,at_peace,work,universal
c_0003065,u_00950,2025-02-12,neutral,at_peace,relationships,light_islamic
c_0003066,u_00951,2025-12-01,grateful,,confidence,deeper_faith
c_0003067,u_00951,2025-12-03,good,,relationships,light_islamic
c_0003068,u_00951,2025-12-11,low,questioning,gratitude,universal
c_0003069,u_00951,2025-12-15,good,questioning,burnout,deeper_faith
c_0003070,u_00951,2025-12-20,neutral,at_peace,gratitude,universal
c_0003071,u_00951,2025-12-31,neutral,at_peace,relationships,universal
c_0003072,u_00954,2025-12-08,good,,purpose,universal
c_0003073,u_00954,2025-12-12,good,distant,burnout,universal
c_0003074,u_00954,2025-12-20,very_low,at_peace,habits,light_islamic
c_0003075,u_00954,2025-12-23,grateful,at_peace,burnout,universal
c_0003076,u_00954,2025-12-26,good,at_peace,faith,universal
c_0003077,u_00954,2025-12-29,grateful,distant,burnout,light_islamic
c_0003078,u_00954,2025-12-31,neutral,distant,gratitude,universal
c_0003079,u_00956,2025-05-31,neutral,,work,universal
c_0003080,u_00956,2025-06-08,neutral,distant,relationships,deeper_faith
c_0003081,u_00956,2025-06-09,good,distant,anxiety,light_islamic
c_0003082,u_00956,2025-06-10,good,at_peace,burnout,universal
c_0003083,u_00956,2025-06-13,good,at_peace,purpose,deeper_faith
c_0003084,u_00956,2025-06-17,neutral,distant,purpose,universal
c_0003085,u_00956,2025-06-21,neutral,at_peace,relationships,universal
