entry_id,user_id,created_at,mood,topic,tone,faith_state,word_count,sentiment_score,sentiment_label,sentiment_analyzed
j_0002327,u_00980,2025-01-15 08:07:00,neutral,gratitude,universal,distant,73,0.049,neutral,True
j_0002328,u_00980,2025-01-19 19:26:00,neutral,relationships,light_islamic,at_peace,15,-0.295,negative,True
j_0002329,u_00980,2025-01-28 07:40:00,low,work,universal,at_peace,52,-0.272,negative,True
j_0002330,u_00982,2025-11-10 09:32:00,grateful,relationships,universal,,197,0.354,positive,True
j_0002331,u_00982,2025-11-20 18:39:00,very_low,confidence,deeper_faith,at_peace,43,-0.494,negative,True
j_0002332,u_00984,2025-05-21 11:51:00,neutral,gratitude,light_islamic,,190,-0.114,neutral,True
j_0002333,u_00984,2025-05-26 09:33:00,very_low,relationships,deeper_faith,distant,116,-0.529,negative,True
j_0002334,u_00984,2025-05-31 18:23:00,grateful,gratitude,universal,questioning,35,0.703,positive,True
j_0002335,u_00984,2025-06-04 19:16:00,very_low,habits,universal,questioning,73,-0.855,negative,True
j_0002336,u_00984,2025-06-05 12:39:00,neutral,habits,light_islamic,at_peace,247,0.137,neutral,True
j_0002337,u_00984,2025-06-13 19:54:00,neutral,relationships,light_islamic,questioning,27,-0.056,neutral,True
j_0002338,u_00985,2025-04-23 09:42:00,neutral,burnout,light_islamic,,88,-0.388,negative,True
j_0002339,u_00985,2025-04-24 17:57:00,good,burnout,deeper_faith,,56,0.061,neutral,True
j_0002340,u_00985,2025-04-27 10:40:00,good,relationships,light_islamic,at_peace,61,0.266,positive,True
j_0002341,u_00985,2025-05-02 17:20:00,good,habits,universal,at_peace,61,0.205,positive,True
j_0002342,u_00985,2025-05-04 21:20:00,good,anxiety,light_islamic,distant,70,0.241,positive,True
j_0002343,u_00985,2025-05-13 07:26:00,very_low,work,deeper_faith,distant,65,-0.52,negative,True
j_0002344,u_00987,2025-06-02 20:56:00,good,self,light_islamic,,86,-0.047,neutral,True
j_0002345,u_00987,2025-06-03 16:28:00,very_low,purpose,light_islamic,,155,-1.0,negative,True
j_0002346,u_00987,2025-06-04 08:59:00,good,faith,deeper_faith,,166,0.075,neutral,True
j_0002347,u_00987,2025-06-15 13:39:00,good,purpose,universal,at_peace,71,0.261,positive,True
j_0002348,u_00987,2025-06-17 16:39:00,good,confidence,universal,questioning,238,0.363,positive,True
j_0002349,u_00987,2025-06-19 18:12:00,good,gratitude,light_islamic,at_peace,47,-0.056,neutral,True
j_0002350,u_00990,2025-08-16 21:31:00,good,purpose,light_islamic,,70,0.203,positive,True
j_0002351,u_00990,2025-08-22 13:42:00,good,burnout,universal,at_peace,79,0.154,positive,True
j_0002352,u_00990,2025-08-26 19:19:00,low,purpose,universal,at_peace,76,-0.235,negative,True
j_0002353,u_00990,2025-08-30 19:14:00,good,anxiety,light_islamic,distant,44,0.361,positive,True
j_0002354,u_00990,2025-09-06 10:37:00,neutral,faith,universal,questioning,37,-0.148,neutral,True
j_0002355,u_00990,2025-09-08 15:12:00,good,self,universal,distant,95,0.619,positive,True
j_0002356,u_00992,2025-10-04 16:59:00,neutral,confidence,deeper_faith,,115,0.134,neutral,True
j_0002357,u_00992,2025-10-05 09:01:00,good,purpose,light_islamic,,67,0.377,positive,True
j_0002358,u_00992,2025-10-07 11:58:00,low,work,light_islamic,,59,-0.723,negative,True
j_0002359,u_00992,2025-10-31 08:54:00,very_low,self,universal,hurting,148,-0.234,negative,True
j_0002360,u_00992,2025-11-03 14:19:00,good,relationships,light_islamic,at_peace,131,0.644,positive,True
j_0002361,u_00994,2025-09-07 16:11:00,neutral,faith,light_islamic,,23,0.235,positive,True
j_0002362,u_00994,2025-09-08 07:29:00,neutral,habits,light_islamic,,76,0.258,positive,True
j_0002363,u_00994,2025-09-10 09:55:00,good,confidence,universal,,31,0.07,neutral,True
j_0002364,u_00994,2025-09-20 19:14:00,neutral,work,deeper_faith,questioning,142,-0.231,negative,True
j_0002365,u_00994,2025-09-28 10:38:00,good,gratitude,deeper_faith,distant,114,0.353,positive,True
j_0002366,u_00994,2025-09-30 15:24:00,low,faith,light_islamic,distant,16,-0.21,negative,True
j_0002367,u_00994,2025-10-04 17:26:00,good,relationships,light_islamic,distant,119,-0.009,neutral,True
j_0002368,u_00997,2025-08-22 18:07:00,neutral,burnout,universal,,26,0.688,positive,True
j_0002369,u_00997,2025-08-24 08:15:00,good,relationships,universal,,142,0.244,positive,True
j_0002370,u_00997,2025-08-25 20:25:00,low,habits,universal,,53,-0.188,negative,True
j_0002371,u_00997,2025-08-26 21:07:00,good,gratitude,deeper_faith,hurting,139,0.615,positive,True
j_0002372,u_00997,2025-08-29 11:18:00,grateful,faith,universal,hurting,81,0.673,positive,True
j_0002373,u_00997,2025-08-30 12:15:00,very_low,habits,deeper_faith,distant,25,-0.436,negative,True
j_0002374,u_00997,2025-09-18 12:37:00,low,faith,universal,at_peace,36,-0.377,negative,True
j_0002375,u_00999,2025-08-24 13:14:00,neutral,faith,universal,,67,-0.168,negative,True
j_0002376,u_00999,2025-08-26 22:03:00,neutral,work,light_islamic,at_peace,55,-0.35,negative,True
j_0002377,u_00999,2025-08-30 07:19:00,neutral,gratitude,deeper_faith,distant,98,0.307,positive,True
j_0002378,u_00999,2025-08-31 16:07:00,neutral,anxiety,deeper_faith,distant,60,0.133,neutral,True
j_0002379,u_00999,2025-09-08 11:43:00,low,confidence,light_islamic,at_peace,144,-0.187,negative,True
j_0002380,u_01000,2025-07-14 12:08:00,neutral,relationships,deeper_faith,,143,-0.059,neutral,True
j_0002381,u_01000,2025-07-19 21:07:00,neutral,habits,universal,at_peace,12,0.174,positive,True
j_0002382,u_01000,2025-07-21 20:02:00,neutral,anxiety,universal,at_peace,112,-0.177,negative,True
j_0002383,u_01000,2025-07-25 10:09:00,good,work,universal,distant,60,0.134,neutral,True
j_0002384,u_01000,2025-07-28 13:36:00,good,work,light_islamic,questioning,132,-0.043,neutral,True
j_0002385,u_01000,2025-08-03 10:30:00,good,purpose,light_islamic,hurting,166,0.344,positive,True
j_0002386,u_01003,2025-08-18 16:16:00,very_low,burnout,universal,,208,-0.623,negative,True
j_0002387,u_01003,2025-09-09 13:20:00,low,burnout,deeper_faith,distant,28,-0.363,negative,True
j_0002388,u_01003,2025-09-10 11:55:00,grateful,burnout,light_islamic,at_peace,153,0.055,neutral,True
j_0002389,u_01003,2025-09-11 12:19:00,good,burnout,universal,at_peace,23,0.636,positive,True
j_0002390,u_01004,2025-11-19 21:15:00,neutral,confidence,light_islamic,,89,-0.015,neutral,True
j_0002391,u_01004,2025-11-21 20:38:00,low,anxiety,universal,,183,-0.194,negative,True
j_0002392,u_01004,2025-11-22 20:33:00,low,gratitude,deeper_faith,,101,-0.708,negative,True
j_0002393,u_01004,2025-11-23 13:53:00,good,relationships,universal,distant,12,0.46,positive,True
j_0002394,u_01004,2025-11-27 11:56:00,low,burnout,light_islamic,at_peace,106,-0.496,negative,True
j_0002395,u_01004,2025-11-28 15:58:00,good,confidence,light_islamic,at_peace,107,-0.073,neutral,True
j_0002396,u_01004,2025-11-29 08:32:00,very_low,anxiety,light_islamic,hurting,65,-0.775,negative,True
j_0002397,u_01004,2025-12-11 10:37:00,good,habits,light_islamic,hurting,76,0.279,positive,True
j_0002398,u_01004,2025-12-13 17:40:00,grateful,gratitude,deeper_faith,hurting,41,0.295,positive,True
j_0002399,u_01004,2025-12-14 16:25:00,low,self,light_islamic,distant,24,0.084,neutral,True
j_0002400,u_01005,2025-05-03 08:43:00,low,habits,light_islamic,,52,0.023,neutral,True
j_0002401,u_01005,2025-05-15 21:45:00,good,habits,light_islamic,questioning,66,0.254,positive,True
j_0002402,u_01005,2025-05-17 19:01:00,grateful,confidence,light_islamic,questioning,59,0.302,positive,True
j_0002403,u_01005,2025-05-20 11:59:00,neutral,gratitude,light_islamic,at_peace,86,-0.536,negative,True
j_0002404,u_01010,2025-03-08 08:28:00,grateful,anxiety,deeper_faith,,42,0.556,positive,True
j_0002405,u_01010,2025-03-09 18:49:00,very_low,burnout,universal,,94,-0.73,negative,True
j_0002406,u_01010,2025-03-10 18:47:00,neutral,work,light_islamic,,63,-0.096,neutral,True
j_0002407,u_01010,2025-03-13 11:29:00,low,gratitude,deeper_faith,at_peace,70,0.082,neutral,True
j_0002408,u_01010,2025-03-30 20:30:00,grateful,habits,deeper_faith,questioning,21,0.252,positive,True
j_0002409,u_01010,2025-04-01 10:01:00,neutral,purpose,deeper_faith,questioning,333,-0.021,neutral,True
j_0002410,u_01012,2025-03-20 20:50:00,neutral,burnout,deeper_faith,,295,0.45,positive,True
j_0002411,u_01012,2025-03-22 16:12:00,good,anxiety,light_islamic,,116,0.267,positive,True
j_0002412,u_01012,2025-03-23 18:40:00,good,faith,light_islamic,,47,0.294,positive,True
j_0002413,u_01012,2025-03-24 10:38:00,neutral,self,universal,questioning,34,-0.157,negative,True
j_0002414,u_01012,2025-03-27 11:52:00,neutral,relationships,light_islamic,at_peace,21,0.045,neutral,True
j_0002415,u_01012,2025-03-28 13:13:00,good,work,universal,distant,60,0.06,neutral,True
j_0002416,u_01012,2025-03-30 18:12:00,neutral,self,universal,questioning,28,-0.047,neutral,True
j_0002417,u_01013,2025-10-14 13:42:00,very_low,anxiety,light_islamic,questioning,262,-0.496,negative,True
j_0002418,u_01013,2025-10-28 13:12:00,low,purpose,light_islamic,at_peace,79,-0.674,negative,True
j_0002419,u_01019,2025-04-21 20:01:00,grateful,self,universal,questioning,17,0.615,positive,True
j_0002420,u_01019,2025-04-22 10:48:00,good,faith,universal,at_peace,70,0.327,positive,True
j_0002421,u_01019,2025-04-24 19:55:00,neutral,purpose,deeper_faith,distant,45,0.003,neutral,True
j_0002422,u_01019,2025-04-29 19:31:00,good,confidence,universal,distant,59,0.422,positive,True
j_0002423,u_01019,2025-05-01 21:31:00,very_low,purpose,light_islamic,questioning,87,-0.944,negative,True
j_0002424,u_01019,2025-05-11 20:00:00,good,habits,universal,distant,36,0.031,neutral,True
j_0002425,u_01021,2025-12-01 18:38:00,good,confidence,light_islamic,,70,0.463,positive,True
j_0002426,u_01021,2025-12-09 19:44:00,neutral,confidence,light_islamic,at_peace,43,-0.075,neutral,True
j_0002427,u_01021,2025-12-12 13:33:00,neutral,work,universal,questioning,388,-0.054,neutral,True
j_0002428,u_01021,2025-12-13 15:18:00,grateful,self,deeper_faith,distant,124,0.301,positive,True
j_0002429,u_01021,2025-12-16 13:52:00,good,faith,deeper_faith,at_peace,63,0.636,positive,True
j_0002430,u_01023,2025-05-04 10:56:00,grateful,work,light_islamic,,35,0.569,positive,True
j_0002431,u_01023,2025-05-08 11:43:00,neutral,burnout,light_islamic,distant,129,-0.16,negative,True
j_0002432,u_01023,2025-05-16 17:41:00,good,anxiety,universal,at_peace,19,0.434,positive,True
j_0002433,u_01023,2025-05-26 17:17:00,low,burnout,universal,distant,143,-0.142,neutral,True
j_0002434,u_01023,2025-05-27 12:10:00,neutral,anxiety,light_islamic,hurting,65,0.043,neutral,True
j_0002435,u_01023,2025-06-01 15:57:00,good,relationships,universal,questioning,65,0.131,neutral,True
j_0002436,u_01025,2025-12-02 08:39:00,good,relationships,light_islamic,,47,0.185,positive,True
j_0002437,u_01025,2025-12-10 14:12:00,neutral,anxiety,deeper_faith,at_peace,131,0.222,positive,True
j_0002438,u_01025,2025-12-20 21:18:00,good,self,deeper_faith,at_peace,32,0.218,positive,True
j_0002439,u_01025,2025-12-25 11:47:00,neutral,faith,light_islamic,at_peace,63,0.197,positive,True
j_0002440,u_01032,2025-10-02 18:03:00,low,work,light_islamic,,68,0.031,neutral,True
j_0002441,u_01032,2025-10-04 15:48:00,very_low,burnout,universal,,47,-0.464,negative,True
j_0002442,u_01032,2025-10-05 13:59:00,good,habits,universal,,122,0.15,neutral,True
j_0002443,u_01032,2025-10-08 09:59:00,good,purpose,light_islamic,at_peace,14,0.398,positive,True
j_0002444,u_01032,2025-10-13 16:50:00,neutral,faith,universal,questioning,61,-0.303,negative,True
j_0002445,u_01032,2025-10-17 14:35:00,good,gratitude,deeper_faith,hurting,166,0.142,neutral,True
j_0002446,u_01032,2025-10-23 17:20:00,good,faith,light_islamic,at_peace,12,0.433,positive,True
j_0002447,u_01032,2025-10-25 07:35:00,very_low,purpose,light_islamic,at_peace,234,-0.296,negative,True
j_0002448,u_01034,2025-11-30 08:04:00,low,relationships,universal,,37,-0.411,negative,True
j_0002449,u_01034,2025-12-01 11:27:00,grateful,relationships,light_islamic,,83,0.466,positive,True
j_0002450,u_01034,2025-12-05 17:47:00,neutral,purpose,deeper_faith,distant,164,-0.32,negative,True
j_0002451,u_01034,2025-12-06 07:50:00,grateful,anxiety,universal,at_peace,109,0.398,positive,True
j_0002452,u_01034,2025-12-08 07:26:00,good,faith,universal,distant,222,0.351,positive,True
j_0002453,u_01034,2025-12-17 15:44:00,good,gratitude,universal,at_peace,103,0.155,positive,True
j_0002454,u_01034,2025-12-30 09:06:00,low,purpose,light_islamic,at_peace,50,-0.02,neutral,True
j_0002455,u_01036,2025-06-28 18:21:00,good,relationships,universal,,77,0.457,positive,True
j_0002456,u_01036,2025-07-02 11:15:00,low,purpose,universal,at_peace,22,0.05,neutral,True
j_0002457,u_01036,2025-07-03 16:34:00,grateful,confidence,light_islamic,hurting,64,0.37,positive,True
j_0002458,u_01036,2025-07-04 16:10:00,grateful,relationships,light_islamic,distant,120,0.254,positive,True
j_0002459,u_01036,2025-07-06 13:56:00,neutral,burnout,light_islamic,at_peace,27,0.046,neutral,True
j_0002460,u_01036,2025-07-12 19:41:00,good,anxiety,universal,at_peace,125,0.087,neutral,True
j_0002461,u_01036,2025-07-17 18:37:00,good,anxiety,deeper_faith,at_peace,46,0.242,positive,True
j_0002462,u_01042,2025-08-08 12:38:00,low,habits,light_islamic,,48,-0.276,negative,True
j_0002463,u_01042,2025-08-18 09:56:00,low,relationships,light_islamic,questioning,13,-0.597,negative,True
j_0002464,u_01042,2025-08-19 10:20:00,neutral,work,universal,at_peace,40,-0.058,neutral,True
j_0002465,u_01042,2025-08-22 11:09:00,very_low,faith,light_islamic,at_peace,43,-0.997,negative,True
j_0002466,u_01045,2025-12-19 20:44:00,good,purpose,universal,,54,0.377,positive,True
j_0002467,u_01045,2025-12-23 16:03:00,neutral,anxiety,light_islamic,hurting,79,0.452,positive,True
j_0002468,u_01045,2025-12-25 15:18:00,grateful,burnout,deeper_faith,at_peace,238,0.505,positive,True
j_0002469,u_01045,2025-12-29 10:00:00,neutral,relationships,light_islamic,at_peace,299,0.073,neutral,True
j_0002470,u_01045,2025-12-31 09:07:00,very_low,work,universal,questioning,152,-0.597,negative,True
j_0002471,u_01045,2026-01-08 11:13:00,good,relationships,universal,questioning,189,0.203,positive,True
j_0002472,u_01045,2026-01-10 09:26:00,very_low,anxiety,universal,at_peace,37,0.091,neutral,True
j_0002473,u_01045,2026-01-14 07:50:00,very_low,gratitude,deeper_faith,questioning,65,-0.663,negative,True
j_0002474,u_01046,2026-01-02 08:43:00,good,self,light_islamic,questioning,99,0.195,positive,True
j_0002475,u_01046,2026-01-08 18:34:00,good,faith,light_islamic,at_peace,48,0.563,positive,True
j_0002476,u_01046,2026-01-12 12:35:00,very_low,gratitude,deeper_faith,distant,50,-0.763,negative,True
j_0002477,u_01046,2026-01-13 07:39:00,grateful,confidence,universal,at_peace,39,0.852,positive,True
j_0002478,u_01048,2025-08-14 07:47:00,neutral,purpose,universal,,54,0.312,positive,True
j_0002479,u_01048,2025-08-17 13:50:00,good,anxiety,light_islamic,,101,0.444,positive,True
j_0002480,u_01048,2025-08-18 13:18:00,good,relationships,light_islamic,distant,28,0.324,positive,True
j_0002481,u_01048,2025-08-20 18:00:00,good,purpose,universal,at_peace,64,0.316,positive,True
j_0002482,u_01048,2025-09-02 19:21:00,good,confidence,deeper_faith,at_peace,116,-0.053,neutral,True
j_0002483,u_01048,2025-09-04 11:02:00,good,anxiety,universal,at_peace,15,0.269,positive,True
j_0002484,u_01048,2025-09-07 14:14:00,grateful,work,light_islamic,at_peace,84,0.723,positive,True
j_0002485,u_01052,2025-03-09 09:09:00,very_low,work,light_islamic,,35,-0.498,negative,True
j_0002486,u_01052,2025-03-10 18:32:00,good,burnout,universal,,87,0.314,positive,True
j_0002487,u_01052,2025-03-18 14:12:00,neutral,anxiety,light_islamic,distant,70,0.146,neutral,True
j_0002488,u_01053,2025-06-19 17:43:00,good,anxiety,deeper_faith,,98,0.037,neutral,True
j_0002489,u_01053,2025-06-21 09:06:00,good,anxiety,universal,at_peace,37,0.469,positive,True
j_0002490,u_01053,2025-06-24 13:10:00,good,burnout,universal,questioning,251,0.255,positive,True
j_0002491,u_01053,2025-06-25 08:28:00,good,burnout,universal,distant,105,0.434,positive,True
j_0002492,u_01053,2025-06-26 08:06:00,grateful,work,light_islamic,at_peace,60,0.712,positive,True
j_0002493,u_01053,2025-06-29 18:39:00,neutral,anxiety,light_islamic,distant,93,-0.249,negative,True
j_0002494,u_01053,2025-07-02 09:34:00,good,faith,light_islamic,distant,55,0.176,positive,True
j_0002495,u_01053,2025-07-04 16:38:00,neutral,relationships,deeper_faith,at_peace,203,0.326,positive,True
j_0002496,u_01053,2025-07-12 15:19:00,neutral,burnout,deeper_faith,at_peace,13,0.201,positive,True
j_0002497,u_01056,2025-01-14 14:10:00,grateful,work,light_islamic,,49,0.424,positive,True
j_0002498,u_01056,2025-01-18 22:07:00,neutral,purpose,light_islamic,distant,111,-0.135,neutral,True
j_0002499,u_01056,2025-01-28 13:27:00,grateful,habits,deeper_faith,at_peace,80,0.056,neutral,True
j_0002500,u_01058,2025-07-06 15:19:00,very_low,habits,light_islamic,,105,-0.861,negative,True
j_0002501,u_01058,2025-07-09 19:29:00,grateful,self,universal,,76,0.458,positive,True
j_0002502,u_01058,2025-07-15 21:06:00,good,relationships,light_islamic,distant,70,0.302,positive,True
j_0002503,u_01058,2025-07-19 20:07:00,neutral,work,deeper_faith,at_peace,63,0.131,neutral,True
j_0002504,u_01058,2025-07-20 18:51:00,neutral,self,universal,questioning,72,-0.269,negative,True
j_0002505,u_01058,2025-07-24 19:22:00,grateful,gratitude,light_islamic,at_peace,27,0.411,positive,True
j_0002506,u_01061,2025-07-01 09:00:00,good,purpose,universal,,73,0.28,positive,True
j_0002507,u_01061,2025-07-03 08:00:00,good,purpose,light_islamic,,35,0.354,positive,True
j_0002508,u_01061,2025-07-04 17:16:00,neutral,burnout,universal,,33,0.058,neutral,True
j_0002509,u_01061,2025-07-11 15:51:00,neutral,relationships,light_islamic,distant,70,0.077,neutral,True
j_0002510,u_01061,2025-07-16 10:28:00,good,gratitude,light_islamic,distant,81,-0.144,neutral,True
j_0002511,u_01061,2025-07-17 12:02:00,low,burnout,light_islamic,hurting,51,0.045,neutral,True
j_0002512,u_01061,2025-07-18 16:52:00,grateful,work,light_islamic,at_peace,85,0.595,positive,True
j_0002513,u_01063,2025-01-10 20:03:00,grateful,relationships,deeper_faith,,22,0.155,positive,True
j_0002514,u_01063,2025-01-14 14:45:00,low,habits,universal,distant,65,-0.141,neutral,True
j_0002515,u_01063,2025-01-19 15:45:00,good,anxiety,universal,at_peace,98,0.178,positive,True
j_0002516,u_01063,2025-01-28 18:03:00,neutral,confidence,deeper_faith,questioning,141,0.397,positive,True
j_0002517,u_01063,2025-01-30 19:14:00,grateful,purpose,light_islamic,at_peace,109,0.086,neutral,True
j_0002518,u_01064,2025-04-09 09:05:00,neutral,gratitude,universal,,148,0.146,neutral,True
j_0002519,u_01064,2025-04-12 22:01:00,neutral,burnout,deeper_faith,,158,-0.166,negative,True
j_0002520,u_01064,2025-04-14 12:45:00,low,anxiety,universal,at_peace,32,-0.345,negative,True
j_0002521,u_01064,2025-04-17 11:24:00,neutral,gratitude,universal,distant,54,-0.006,neutral,True
j_0002522,u_01064,2025-04-19 08:09:00,neutral,confidence,light_islamic,at_peace,54,-0.076,neutral,True
j_0002523,u_01064,2025-04-27 10:05:00,good,work,universal,at_peace,13,-0.025,neutral,True
