notification_id,user_id,sent_at,notification_type,delivery_status,tapped,tapped_at
n_0000984,u_01092,2025-12-02 10:00:00,daily_reflection,delivered,True,2025-12-02 10:51:00
n_0000985,u_00491,2025-03-08 20:00:00,inspire,failed,False,
n_0000986,u_00491,2025-02-22 11:00:00,daily_reflection,delivered,False,
n_0000987,u_02309,2025-10-24 13:00:00,inspire,delivered,False,
n_0000988,u_02309,2025-10-14 18:00:00,daily_reflection,delivered,True,2025-10-14 20:27:00
n_0000989,u_02837,2025-02-08 12:00:00,inspire,delivered,False,
n_0000990,u_02837,2025-01-29 13:00:00,inspire,delivered,True,2025-01-29 15:15:00
n_0000991,u_02837,2025-02-06 11:00:00,inspire,delivered,True,2025-02-06 12:26:00
n_0000992,u_02077,2025-10-05 08:00:00,inspire,delivered,False,
n_0000993,u_02077,2025-10-12 17:00:00,daily_reflection,delivered,False,
n_0000994,u_02670,2025-08-05 13:00:00,daily_reflection,delivered,False,
n_0000995,u_02670,2025-07-29 11:00:00,daily_reflection,delivered,False,
n_0000996,u_01329,2025-09-28 15:00:00,inspire,delivered,False,
n_0000997,u_01329,2025-09-16 13:00:00,inspire,delivered,False,
n_0000998,u_00923,2025-03-20 08:00:00,inspire,delivered,False,
n_0000999,u_00923,2025-04-04 08:00:00,programme_day,delivered,False,
n_0001000,u_00923,2025-03-17 13:00:00,daily_reflection,delivered,False,
n_0001001,u_01711,2025-07-29 15:00:00,inspire,delivered,False,
n_0001002,u_00396,2025-11-22 18:00:00,daily_reflection,delivered,False,
n_0001003,u_02196,2025-02-17 19:00:00,programme_day,delivered,False,
n_0001004,u_02196,2025-02-02 08:00:00,daily_reflection,delivered,False,
n_0001005,u_00787,2025-02-15 14:00:00,programme_day,delivered,True,2025-02-15 14:43:00
n_0001006,u_00787,2025-02-18 17:00:00,daily_reflection,delivered,False,
n_0001007,u_02617,2025-02-05 16:00:00,daily_reflection,delivered,False,
n_0001008,u_02617,2025-02-09 11:00:00,daily_reflection,delivered,False,
n_0001009,u_01037,2025-08-07 14:00:00,daily_reflection,delivered,False,
n_0001010,u_01037,2025-08-11 15:00:00,inspire,delivered,False,
n_0001011,u_02161,2025-08-22 10:00:00,programme_day,delivered,True,2025-08-22 12:23:00
n_0001012,u_02161,2025-09-01 08:00:00,programme_day,delivered,False,
n_0001013,u_02161,2025-09-13 08:00:00,daily_reflection,delivered,False,
n_0001014,u_01879,2025-05-02 18:00:00,inspire,delivered,False,
n_0001015,u_01879,2025-04-14 13:00:00,daily_reflection,delivered,False,
n_0001016,u_01466,2025-10-15 14:00:00,inspire,delivered,False,
n_0001017,u_01466,2025-10-19 08:00:00,programme_day,delivered,False,
n_0001018,u_01466,2025-10-31 20:00:00,programme_day,delivered,False,
n_0001019,u_02375,2025-10-16 20:00:00,daily_reflection,delivered,False,
n_0001020,u_02375,2025-10-02 14:00:00,inspire,delivered,False,
n_0001021,u_02375,2025-10-12 13:00:00,daily_reflection,delivered,False,
n_0001022,u_00077,2025-03-08 16:00:00,programme_day,delivered,True,2025-03-08 18:59:00
n_0001023,u_00077,2025-02-20 10:00:00,daily_reflection,delivered,False,
n_0001024,u_02154,2025-08-18 19:00:00,daily_reflection,delivered,True,2025-08-18 21:27:00
n_0001025,u_02154,2025-09-03 09:00:00,inspire,delivered,False,
n_0001026,u_02154,2025-08-15 12:00:00,daily_reflection,delivered,False,
n_0001027,u_02882,2025-09-01 17:00:00,inspire,delivered,False,
n_0001028,u_02882,2025-08-10 20:00:00,programme_day,delivered,True,2025-08-10 20:37:00
n_0001029,u_02813,2025-05-12 10:00:00,programme_day,delivered,False,
n_0001030,u_02813,2025-05-31 14:00:00,programme_day,delivered,False,
n_0001031,u_01220,2025-09-06 10:00:00,inspire,delivered,False,
n_0001032,u_01220,2025-09-14 11:00:00,daily_reflection,delivered,True,2025-09-14 11:31:00
n_0001033,u_01220,2025-09-03 18:00:00,daily_reflection,delivered,False,
n_0001034,u_01691,2025-03-06 10:00:00,daily_reflection,delivered,False,
n_0001035,u_01691,2025-03-03 13:00:00,daily_reflection,delivered,False,
n_0001036,u_01691,2025-02-20 20:00:00,daily_reflection,delivered,False,
n_0001037,u_00792,2025-11-08 19:00:00,daily_reflection,delivered,True,2025-11-08 20:25:00
n_0001038,u_01183,2025-08-28 15:00:00,daily_reflection,delivered,False,
n_0001039,u_01183,2025-08-27 14:00:00,daily_reflection,failed,False,
n_0001040,u_01183,2025-08-27 17:00:00,daily_reflection,delivered,False,
n_0001041,u_02612,2025-02-09 17:00:00,programme_day,delivered,False,
n_0001042,u_02746,2025-06-21 11:00:00,daily_reflection,delivered,False,
n_0001043,u_02746,2025-06-23 14:00:00,inspire,delivered,False,
n_0001044,u_02251,2025-12-27 20:00:00,daily_reflection,delivered,False,
n_0001045,u_02251,2026-01-02 17:00:00,daily_reflection,delivered,False,
n_0001046,u_02507,2025-03-28 17:00:00,inspire,delivered,False,
n_0001047,u_02014,2025-02-19 12:00:00,daily_reflection,delivered,False,
n_0001048,u_02014,2025-02-06 11:00:00,programme_day,delivered,False,
n_0001049,u_02014,2025-02-17 20:00:00,daily_reflection,delivered,False,
n_0001050,u_00160,2025-07-02 12:00:00,inspire,delivered,False,
n_0001051,u_02373,2025-05-23 09:00:00,inspire,delivered,True,2025-05-23 10:13:00
n_0001052,u_02373,2025-06-03 15:00:00,inspire,delivered,False,
n_0001053,u_01878,2025-04-19 12:00:00,programme_day,delivered,False,
n_0001054,u_01878,2025-04-30 12:00:00,programme_day,delivered,False,
n_0001055,u_01878,2025-05-01 12:00:00,inspire,delivered,False,
n_0001056,u_00557,2025-10-30 15:00:00,programme_day,delivered,False,
n_0001057,u_00557,2025-10-20 13:00:00,inspire,delivered,False,
n_0001058,u_01147,2025-02-20 10:00:00,inspire,delivered,False,
n_0001059,u_01147,2025-03-02 17:00:00,inspire,delivered,False,
n_0001060,u_01147,2025-02-09 20:00:00,daily_reflection,delivered,False,
n_0001061,u_01210,2025-09-01 17:00:00,daily_reflection,delivered,False,
n_0001062,u_02850,2025-03-17 11:00:00,programme_day,delivered,True,2025-03-17 13:59:00
n_0001063,u_02850,2025-03-29 15:00:00,daily_reflection,delivered,False,
n_0001064,u_02850,2025-03-20 13:00:00,programme_day,delivered,True,2025-03-20 14:27:00
n_0001065,u_02340,2025-10-12 20:00:00,inspire,delivered,False,
n_0001066,u_02340,2025-10-24 17:00:00,inspire,delivered,True,2025-10-24 17:23:00
n_0001067,u_02340,2025-10-27 18:00:00,daily_reflection,delivered,False,
n_0001068,u_02791,2025-11-13 08:00:00,daily_reflection,delivered,True,2025-11-13 10:43:00
n_0001069,u_02019,2025-03-23 13:00:00,programme_day,delivered,False,
n_0001070,u_00395,2025-03-21 19:00:00,daily_reflection,delivered,True,2025-03-21 21:03:00
n_0001071,u_00395,2025-03-30 18:00:00,inspire,delivered,True,2025-03-30 19:42:00
n_0001072,u_00343,2025-02-17 16:00:00,daily_reflection,delivered,False,
n_0001073,u_02789,2025-04-23 12:00:00,daily_reflection,delivered,True,2025-04-23 13:08:00
n_0001074,u_00612,2025-07-30 17:00:00,inspire,delivered,False,
n_0001075,u_00612,2025-07-26 15:00:00,daily_reflection,delivered,False,
n_0001076,u_02541,2025-07-07 08:00:00,programme_day,delivered,False,
n_0001077,u_00710,2025-04-28 18:00:00,programme_day,delivered,False,
n_0001078,u_00710,2025-05-12 18:00:00,daily_reflection,delivered,False,
n_0001079,u_00710,2025-05-23 19:00:00,inspire,delivered,True,2025-05-23 20:35:00
n_0001080,u_02463,2025-05-18 15:00:00,daily_reflection,delivered,False,
n_0001081,u_02463,2025-06-12 10:00:00,daily_reflection,delivered,False,
n_0001082,u_02463,2025-06-02 14:00:00,inspire,delivered,False,
n_0001083,u_02138,2025-08-05 09:00:00,programme_day,delivered,False,
n_0001084,u_02138,2025-08-10 12:00:00,inspire,delivered,True,2025-08-10 13:07:00
n_0001085,u_02138,2025-07-29 20:00:00,inspire,delivered,False,
n_0001086,u_00076,2026-01-24 11:00:00,daily_reflection,delivered,False,
n_0001087,u_00581,2025-03-20 18:00:00,inspire,delivered,True,2025-03-20 20:18:00
n_0001088,u_00581,2025-03-17 19:00:00,daily_reflection,delivered,False,
n_0001089,u_01980,2025-10-27 18:00:00,inspire,delivered,False,
n_0001090,u_01980,2025-09-30 14:00:00,daily_reflection,delivered,True,2025-09-30 15:51:00
n_0001091,u_00430,2025-02-26 18:00:00,programme_day,delivered,False,
n_0001092,u_00430,2025-02-26 13:00:00,daily_reflection,delivered,False,
n_0001093,u_01598,2025-06-13 11:00:00,programme_day,delivered,False,
n_0001094,u_01598,2025-06-09 11:00:00,programme_day,delivered,False,
n_0001095,u_01598,2025-06-18 15:00:00,inspire,delivered,False,
n_0001096,u_02079,2025-12-13 09:00:00,inspire,delivered,False,
n_0001097,u_02079,2025-12-09 19:00:00,inspire,delivered,False,
n_0001098,u_02998,2025-04-04 17:00:00,inspire,delivered,False,
n_0001099,u_00705,2025-02-24 16:00:00,daily_reflection,delivered,False,
n_0001100,u_02723,2025-11-29 19:00:00,daily_reflection,delivered,False,
n_0001101,u_02723,2025-11-21 13:00:00,inspire,delivered,True,2025-11-21 13:51:00
n_0001102,u_02723,2025-11-18 19:00:00,programme_day,delivered,False,
n_0001103,u_01795,2025-05-06 11:00:00,daily_reflection,delivered,True,2025-05-06 11:56:00
n_0001104,u_01421,2025-03-04 15:00:00,programme_day,delivered,False,
n_0001105,u_01047,2025-05-20 08:00:00,inspire,delivered,False,
n_0001106,u_01047,2025-05-29 13:00:00,daily_reflection,delivered,False,
n_0001107,u_01047,2025-05-06 15:00:00,programme_day,delivered,True,2025-05-06 15:45:00
n_0001108,u_00082,2025-01-23 08:00:00,daily_reflection,delivered,True,2025-01-23 08:53:00
n_0001109,u_00082,2025-01-29 15:00:00,inspire,delivered,True,2025-01-29 15:38:00
n_0001110,u_00082,2025-01-21 14:00:00,daily_reflection,delivered,True,2025-01-21 16:03:00
n_0001111,u_02389,2025-08-25 10:00:00,daily_reflection,delivered,False,
n_0001112,u_02389,2025-09-02 14:00:00,programme_day,delivered,False,
n_0001113,u_02389,2025-08-31 11:00:00,programme_day,delivered,False,
n_0001114,u_01623,2025-10-25 19:00:00,inspire,delivered,False,
n_0001115,u_01623,2025-11-03 16:00:00,daily_reflection,delivered,False,
n_0001116,u_01623,2025-11-11 14:00:00,daily_reflection,delivered,True,2025-11-11 14:39:00
n_0001117,u_00007,2025-12-30 16:00:00,inspire,delivered,False,
n_0001118,u_01137,2025-02-08 16:00:00,programme_day,failed,False,
n_0001119,u_02164,2025-12-11 14:00:00,daily_reflection,delivered,False,
n_0001120,u_00623,2025-07-04 11:00:00,programme_day,delivered,False,
n_0001121,u_00623,2025-07-08 17:00:00,programme_day,delivered,False,
n_0001122,u_00623,2025-07-07 20:00:00,inspire,delivered,False,
n_0001123,u_00933,2025-03-29 16:00:00,inspire,delivered,True,2025-03-29 16:31:00
n_0001124,u_01720,2025-08-21 20:00:00,inspire,delivered,False,
n_0001125,u_01720,2025-08-25 11:00:00,inspire,delivered,False,
n_0001126,u_01170,2025-07-15 12:00:00,daily_reflection,delivered,False,
n_0001127,u_01170,2025-07-27 15:00:00,inspire,failed,False,
n_0001128,u_00867,2025-10-23 17:00:00,daily_reflection,delivered,False,
n_0001129,u_00867,2025-11-04 09:00:00,inspire,delivered,True,2025-11-04 10:01:00
n_0001130,u_00867,2025-10-27 16:00:00,inspire,delivered,False,
n_0001131,u_00769,2025-06-23 16:00:00,inspire,delivered,False,
n_0001132,u_00769,2025-06-24 20:00:00,programme_day,delivered,False,
n_0001133,u_00769,2025-07-06 09:00:00,programme_day,delivered,False,
n_0001134,u_00304,2025-12-27 15:00:00,programme_day,delivered,False,
n_0001135,u_02260,2025-11-03 17:00:00,daily_reflection,delivered,False,
n_0001136,u_02260,2025-10-28 19:00:00,daily_reflection,failed,False,
n_0001137,u_02260,2025-11-11 16:00:00,inspire,delivered,False,
n_0001138,u_01782,2025-02-06 20:00:00,inspire,delivered,False,
n_0001139,u_01782,2025-02-10 11:00:00,programme_day,delivered,False,
n_0001140,u_00646,2025-08-21 13:00:00,daily_reflection,delivered,True,2025-08-21 14:40:00
n_0001141,u_00646,2025-08-01 13:00:00,programme_day,delivered,False,
n_0001142,u_02672,2025-03-11 16:00:00,programme_day,delivered,True,2025-03-11 18:48:00
n_0001143,u_02455,2025-03-30 10:00:00,daily_reflection,delivered,False,
n_0001144,u_02455,2025-03-15 16:00:00,daily_reflection,delivered,True,2025-03-15 17:09:00
n_0001145,u_01484,2025-12-19 20:00:00,inspire,delivered,True,2025-12-19 22:30:00
n_0001146,u_01484,2025-12-10 16:00:00,programme_day,delivered,False,
n_0001147,u_01484,2025-12-20 08:00:00,daily_reflection,delivered,False,
n_0001148,u_00429,2025-03-06 08:00:00,daily_reflection,delivered,False,
n_0001149,u_00429,2025-03-24 13:00:00,programme_day,delivered,False,
n_0001150,u_02130,2025-02-19 12:00:00,daily_reflection,delivered,False,
n_0001151,u_00765,2025-04-10 20:00:00,programme_day,delivered,True,2025-04-10 22:21:00
n_0001152,u_00765,2025-04-05 20:00:00,daily_reflection,delivered,False,
n_0001153,u_02680,2025-03-18 11:00:00,daily_reflection,delivered,False,
n_0001154,u_02680,2025-03-13 17:00:00,inspire,delivered,False,
n_0001155,u_01997,2025-12-30 16:00:00,inspire,delivered,False,
n_0001156,u_01997,2025-12-25 19:00:00,daily_reflection,delivered,False,
n_0001157,u_02783,2025-01-24 12:00:00,programme_day,delivered,False,
n_0001158,u_02783,2025-01-26 10:00:00,daily_reflection,delivered,False,
n_0001159,u_02783,2025-02-16 17:00:00,daily_reflection,failed,False,
n_0001160,u_01422,2025-05-28 16:00:00,programme_day,delivered,False,
n_0001161,u_01422,2025-06-03 10:00:00,daily_reflection,delivered,False,
n_0001162,u_01422,2025-06-14 14:00:00,programme_day,delivered,False,
n_0001163,u_02839,2025-06-26 12:00:00,inspire,delivered,False,
n_0001164,u_02064,2025-04-17 09:00:00,daily_reflection,delivered,False,
n_0001165,u_02064,2025-04-11 20:00:00,inspire,delivered,False,
n_0001166,u_02064,2025-04-17 09:00:00,inspire,delivered,False,
n_0001167,u_00554,2025-06-05 08:00:00,inspire,delivered,True,2025-06-05 09:33:00
n_0001168,u_00554,2025-06-23 12:00:00,daily_reflection,delivered,False,
n_0001169,u_00554,2025-06-25 09:00:00,inspire,delivered,False,
n_0001170,u_00105,2025-08-13 14:00:00,daily_reflection,delivered,False,
n_0001171,u_00105,2025-07-23 08:00:00,inspire,delivered,False,
n_0001172,u_01624,2025-03-31 10:00:00,inspire,delivered,False,
n_0001173,u_01624,2025-03-03 19:00:00,daily_reflection,delivered,False,
n_0001174,u_01624,2025-03-21 20:00:00,inspire,delivered,False,
n_0001175,u_01510,2025-08-07 10:00:00,daily_reflection,delivered,True,2025-08-07 12:39:00
n_0001176,u_01510,2025-08-03 08:00:00,inspire,delivered,False,
n_0001177,u_01510,2025-07-27 15:00:00,programme_day,delivered,False,
n_0001178,u_02840,2025-10-01 08:00:00,daily_reflection,delivered,False,
n_0001179,u_01034,2025-12-24 18:00:00,programme_day,delivered,False,
n_0001180,u_01859,2025-05-06 14:00:00,daily_reflection,delivered,False,
n_0001181,u_01859,2025-04-17 20:00:00,programme_day,delivered,True,2025-04-17 20:52:00
n_0001182,u_01859,2025-05-09 15:00:00,inspire,delivered,False,
n_0001183,u_02598,2026-01-19 11:00:00,programme_day,delivered,False,
n_0001184,u_02598,2026-01-16 13:00:00,programme_day,delivered,True,2026-01-16 13:54:00
n_0001185,u_02598,2026-01-22 14:00:00,programme_day,delivered,True,2026-01-22 15:27:00
n_0001186,u_01588,2025-07-26 10:00:00,daily_reflection,failed,False,
n_0001187,u_01588,2025-07-25 09:00:00,daily_reflection,delivered,True,2025-07-25 09:29:00
n_0001188,u_01588,2025-07-31 12:00:00,programme_day,delivered,False,
n_0001189,u_00052,2025-03-07 16:00:00,programme_day,delivered,True,2025-03-07 18:20:00
n_0001190,u_00052,2025-03-23 19:00:00,programme_day,delivered,False,
n_0001191,u_02305,2025-03-02 13:00:00,daily_reflection,delivered,True,2025-03-02 14:16:00
n_0001192,u_02305,2025-02-27 08:00:00,daily_reflection,delivered,True,2025-02-27 09:20:00
n_0001193,u_00719,2025-08-20 15:00:00,daily_reflection,delivered,True,2025-08-20 16:52:00
n_0001194,u_00719,2025-08-19 11:00:00,programme_day,delivered,False,
n_0001195,u_00719,2025-08-16 08:00:00,programme_day,delivered,False,
n_0001196,u_00143,2025-09-20 09:00:00,inspire,delivered,False,
n_0001197,u_00143,2025-09-08 17:00:00,daily_reflection,delivered,False,
n_0001198,u_01851,2025-08-31 12:00:00,daily_reflection,delivered,False,
n_0001199,u_01851,2025-08-31 13:00:00,daily_reflection,delivered,False,
n_0001200,u_01127,2025-08-13 17:00:00,inspire,failed,False,
n_0001201,u_02707,2025-11-01 10:00:00,programme_day,delivered,False,
n_0001202,u_02707,2025-10-18 12:00:00,daily_reflection,delivered,True,2025-10-18 14:03:00
n_0001203,u_02707,2025-10-13 13:00:00,daily_reflection,delivered,False,
n_0001204,u_01990,2025-05-17 10:00:00,daily_reflection,delivered,False,
n_0001205,u_01990,2025-04-30 10:00:00,programme_day,delivered,False,
n_0001206,u_00786,2025-02-15 19:00:00,inspire,delivered,False,
n_0001207,u_00786,2025-03-04 17:00:00,daily_reflection,delivered,False,
n_0001208,u_00786,2025-02-26 11:00:00,programme_day,delivered,False,
n_0001209,u_02961,2025-08-24 08:00:00,daily_reflection,delivered,False,
n_0001210,u_02961,2025-08-05 09:00:00,daily_reflection,delivered,False,
n_0001211,u_00536,2025-11-08 19:00:00,daily_reflection,delivered,False,
n_0001212,u_00536,2025-11-08 10:00:00,programme_day,delivered,True,2025-11-08 10:03:00
n_0001213,u_00536,2025-11-13 18:00:00,inspire,delivered,False,
n_0001214,u_01850,2025-02-24 19:00:00,inspire,delivered,True,2025-02-24 20:47:00
n_0001215,u_00331,2025-01-22 19:00:00,daily_reflection,delivered,False,
n_0001216,u_00331,2025-02-14 10:00:00,daily_reflection,delivered,False,
n_0001217,u_00331,2025-02-18 15:00:00,daily_reflection,delivered,False,
n_0001218,u_01617,2025-06-06 10:00:00,daily_reflection,delivered,False,
n_0001219,u_01617,2025-06-07 13:00:00,daily_reflection,delivered,False,
n_0001220,u_01617,2025-06-07 18:00:00,daily_reflection,delivered,False,
n_0001221,u_00130,2025-03-29 17:00:00,daily_reflection,delivered,False,
n_0001222,u_02310,2025-12-04 20:00:00,programme_day,delivered,False,
n_0001223,u_02310,2025-12-16 10:00:00,daily_reflection,delivered,True,2025-12-16 12:24:00
n_0001224,u_00935,2026-01-03 09:00:00,daily_reflection,delivered,False,
n_0001225,u_00935,2026-01-03 13:00:00,daily_reflection,delivered,False,
n_0001226,u_00935,2025-12-31 15:00:00,programme_day,delivered,False,
n_0001227,u_02326,2025-11-01 19:00:00,daily_reflection,delivered,True,2025-11-01 21:34:00
n_0001228,u_01378,2025-07-04 11:00:00,inspire,delivered,False,
n_0001229,u_01378,2025-07-11 09:00:00,programme_day,delivered,False,
n_0001230,u_01378,2025-07-20 20:00:00,programme_day,delivered,False,
n_0001231,u_02657,2025-05-29 20:00:00,programme_day,delivered,False,
n_0001232,u_02657,2025-06-09 16:00:00,daily_reflection,delivered,False,
n_0001233,u_02030,2025-02-24 14:00:00,daily_reflection,delivered,False,
n_0001234,u_02030,2025-03-01 16:00:00,inspire,delivered,True,2025-03-01 18:20:00
n_0001235,u_00756,2025-05-06 17:00:00,inspire,delivered,False,
n_0001236,u_00756,2025-04-16 20:00:00,daily_reflection,delivered,False,
n_0001237,u_00756,2025-05-10 08:00:00,daily_reflection,delivered,False,
n_0001238,u_01312,2025-07-13 19:00:00,daily_reflection,delivered,False,
n_0001239,u_01312,2025-07-15 09:00:00,daily_reflection,delivered,False,
n_0001240,u_02233,2025-01-20 13:00:00,inspire,delivered,False,
n_0001241,u_02233,2025-01-15 12:00:00,daily_reflection,delivered,False,
n_0001242,u_02233,2025-01-21 17:00:00,daily_reflection,delivered,True,2025-01-21 19:25:00
n_0001243,u_01868,2025-09-23 15:00:00,daily_reflection,delivered,False,
n_0001244,u_01868,2025-10-05 17:00:00,inspire,delivered,True,2025-10-05 18:41:00
n_0001245,u_02122,2025-08-11 10:00:00,programme_day,delivered,True,2025-08-11 10:39:00
n_0001246,u_02122,2025-08-29 13:00:00,daily_reflection,delivered,False,
n_0001247,u_02122,2025-08-12 12:00:00,daily_reflection,delivered,False,
n_0001248,u_02106,2025-05-04 08:00:00,daily_reflection,delivered,False,
n_0001249,u_02106,2025-05-07 09:00:00,inspire,delivered,False,
