user_id,signup_date,cohort_month,platform,country,cohort,onboarding_version,onboarding_path,knows_mbti,mbti,faith_level,social_energy,extrovert_score,religiosity_score,onboarding_completed,activated
u_00939,2025-01-21,2025-01,web,UK,variant,lower_friction,test_or_skip,False,,practicing,extrovert,32.3,36.4,True,True
u_00940,2025-11-07,2025-11,android,CA,variant,lower_friction,self_select,True,ISTP,spiritual,deep_introvert,56.6,57.6,False,False
u_00941,2025-01-31,2025-01,android,UK,variant,lower_friction,self_select,True,INTP,devoted,extrovert,56.0,61.1,False,False
u_00942,2025-02-03,2025-02,ios,SG,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,77.4,75.2,False,False
u_00943,2025-04-20,2025-04,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,extrovert,100.0,58.8,True,True
u_00944,2025-01-08,2025-01,ios,AE,control,baseline,mandatory_test,False,,cultural,ambivert,82.3,60.0,False,False
u_00945,2025-02-09,2025-02,ios,UK,variant,lower_friction,self_select,True,ENFP,deep_seeker,ambivert,64.3,73.5,True,True
u_00946,2025-08-15,2025-08,android,AU,control,baseline,mandatory_test,False,,practicing,deep_introvert,59.1,49.4,True,True
u_00947,2025-07-25,2025-07,ios,UK,control,baseline,mandatory_test,False,,deep_seeker,deep_introvert,34.3,70.5,False,False
u_00948,2025-07-03,2025-07,ios,CA,variant,lower_friction,test_or_skip,False,,devoted,introvert,63.2,100.0,False,False
u_00949,2025-05-24,2025-05,android,UK,control,baseline,mandatory_test,True,ISTJ,devoted,introvert,50.5,66.2,True,True
u_00950,2025-01-25,2025-01,android,AE,control,baseline,mandatory_test,False,,cultural,introvert,63.5,62.0,True,True
u_00951,2025-12-01,2025-12,android,US,variant,lower_friction,test_or_skip,False,,devoted,ambivert,16.9,85.6,True,True
u_00952,2025-10-14,2025-10,ios,ID,control,baseline,mandatory_test,True,ISTJ,cultural,ambivert,38.7,46.8,False,False
u_00953,2025-12-18,2025-12,ios,MY,variant,lower_friction,test_or_skip,False,,spiritual,deep_introvert,43.3,62.3,False,False
u_00954,2025-12-08,2025-12,ios,UK,variant,lower_friction,self_select,True,INTP,practicing,extrovert,62.4,57.9,True,True
u_00955,2025-08-02,2025-08,android,AU,control,baseline,mandatory_test,False,,practicing,deep_extrovert,60.5,64.8,False,False
u_00956,2025-05-31,2025-05,web,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,33.6,62.1,True,True
u_00957,2025-07-05,2025-07,ios,SG,control,baseline,mandatory_test,True,ENTJ,practicing,ambivert,50.9,42.5,False,False
u_00958,2025-08-10,2025-08,web,SG,control,baseline,mandatory_test,True,INFP,devoted,deep_introvert,35.5,34.7,True,True
u_00959,2025-01-13,2025-01,android,CA,variant,lower_friction,test_or_skip,False,,practicing,ambivert,69.5,59.4,False,False
u_00960,2025-02-25,2025-02,ios,AE,variant,lower_friction,self_select,True,ENTP,practicing,ambivert,67.5,58.5,True,True
u_00961,2025-06-13,2025-06,ios,ID,control,baseline,mandatory_test,False,,practicing,ambivert,64.1,47.4,False,False
u_00962,2025-11-05,2025-11,android,UK,control,baseline,mandatory_test,False,,spiritual,deep_introvert,75.3,52.1,False,False
u_00963,2025-11-13,2025-11,android,AU,control,baseline,mandatory_test,True,ISFJ,practicing,introvert,70.8,60.8,False,False
u_00964,2025-09-03,2025-09,android,AU,control,baseline,mandatory_test,True,ISFJ,devoted,ambivert,44.6,50.0,True,True
u_00965,2025-02-02,2025-02,ios,US,variant,lower_friction,self_select,True,ISTP,practicing,extrovert,38.4,54.2,False,False
u_00966,2025-04-11,2025-04,android,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,35.8,36.9,True,True
u_00967,2025-10-02,2025-10,ios,CA,control,baseline,mandatory_test,True,ISFJ,devoted,extrovert,16.0,65.2,False,False
u_00968,2025-12-16,2025-12,ios,MY,variant,lower_friction,self_select,True,ESTP,cultural,ambivert,11.8,82.0,True,True
u_00969,2025-10-10,2025-10,android,SG,variant,lower_friction,test_or_skip,False,,practicing,ambivert,59.0,68.4,False,False
u_00970,2025-12-21,2025-12,ios,UK,control,baseline,mandatory_test,True,ENTJ,practicing,ambivert,44.7,77.8,True,True
u_00971,2025-07-17,2025-07,web,MY,control,baseline,mandatory_test,False,,practicing,ambivert,40.6,63.6,False,False
u_00972,2025-11-06,2025-11,android,UK,control,baseline,mandatory_test,False,,practicing,extrovert,40.1,42.5,True,False
u_00973,2025-12-16,2025-12,web,CA,control,baseline,mandatory_test,False,,cultural,deep_extrovert,27.3,48.7,True,True
u_00974,2025-01-07,2025-01,android,UK,control,baseline,mandatory_test,False,,practicing,ambivert,54.1,90.2,True,True
u_00975,2025-08-30,2025-08,ios,UK,control,baseline,mandatory_test,False,,practicing,ambivert,56.4,46.3,True,False
u_00976,2025-12-12,2025-12,ios,US,control,baseline,mandatory_test,False,,practicing,extrovert,81.8,49.5,False,False
u_00977,2025-08-18,2025-08,web,AU,variant,lower_friction,test_or_skip,False,,practicing,extrovert,60.5,59.7,True,True
u_00978,2025-09-03,2025-09,ios,SG,variant,lower_friction,self_select,True,ENFJ,practicing,ambivert,61.3,70.3,True,False
u_00979,2025-02-23,2025-02,ios,AU,variant,lower_friction,test_or_skip,False,,practicing,extrovert,24.2,64.9,False,False
u_00980,2025-01-07,2025-01,android,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,39.4,56.3,True,True
u_00981,2025-05-11,2025-05,ios,US,control,baseline,mandatory_test,True,ENTJ,practicing,ambivert,100.0,44.1,True,False
u_00982,2025-11-10,2025-11,ios,US,variant,lower_friction,test_or_skip,False,,devoted,introvert,42.3,32.3,True,True
u_00983,2025-07-14,2025-07,android,US,control,baseline,mandatory_test,True,ESTP,practicing,introvert,37.0,100.0,False,False
u_00984,2025-05-21,2025-05,ios,US,variant,lower_friction,test_or_skip,False,,practicing,extrovert,55.4,100.0,True,True
u_00985,2025-04-22,2025-04,android,ID,variant,lower_friction,test_or_skip,False,,spiritual,deep_extrovert,73.9,61.5,True,True
u_00986,2025-07-31,2025-07,ios,ID,control,baseline,mandatory_test,True,ENTJ,deep_seeker,extrovert,58.5,53.6,True,False
u_00987,2025-06-02,2025-06,android,AE,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,45.4,84.6,True,True
u_00988,2025-04-20,2025-04,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,deep_introvert,38.7,26.0,True,False
u_00989,2025-10-11,2025-10,ios,CA,control,baseline,mandatory_test,False,,deep_seeker,introvert,55.7,85.2,False,False
u_00990,2025-08-16,2025-08,android,UK,variant,lower_friction,self_select,True,ESTJ,deep_seeker,ambivert,40.7,55.0,True,True
u_00991,2025-09-02,2025-09,ios,UK,control,baseline,mandatory_test,False,,devoted,introvert,27.6,59.6,False,False
u_00992,2025-10-04,2025-10,android,ID,variant,lower_friction,self_select,True,ENTJ,spiritual,ambivert,73.9,51.6,True,True
u_00993,2025-06-08,2025-06,web,MY,control,baseline,mandatory_test,False,,devoted,introvert,29.3,52.1,False,False
u_00994,2025-09-07,2025-09,android,ID,control,baseline,mandatory_test,True,ESFJ,devoted,extrovert,60.1,35.3,True,True
u_00995,2025-01-03,2025-01,android,AU,control,baseline,mandatory_test,False,,cultural,ambivert,74.9,32.6,True,False
u_00996,2025-04-21,2025-04,android,UK,variant,lower_friction,test_or_skip,False,,devoted,introvert,57.6,67.2,False,False
u_00997,2025-08-22,2025-08,ios,CA,variant,lower_friction,test_or_skip,False,,spiritual,deep_introvert,65.5,46.9,True,True
u_00998,2025-09-10,2025-09,ios,UK,control,baseline,mandatory_test,False,,practicing,introvert,63.8,80.8,False,False
u_00999,2025-08-22,2025-08,android,AE,variant,lower_friction,test_or_skip,False,,practicing,extrovert,25.6,40.9,True,True
u_01000,2025-07-14,2025-07,android,MY,control,baseline,mandatory_test,True,ISTJ,practicing,ambivert,51.7,65.8,True,True
u_01001,2025-09-15,2025-09,android,UK,variant,lower_friction,self_select,True,ESFJ,practicing,introvert,41.1,37.0,True,False
u_01002,2025-07-26,2025-07,ios,US,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,43.3,68.2,True,False
u_01003,2025-08-18,2025-08,android,US,control,baseline,mandatory_test,False,,spiritual,introvert,5.9,75.9,True,True
u_01004,2025-11-19,2025-11,ios,ID,control,baseline,mandatory_test,True,ESTP,devoted,introvert,41.3,31.6,True,True
u_01005,2025-05-03,2025-05,ios,SG,variant,lower_friction,test_or_skip,False,,cultural,ambivert,60.6,48.0,False,True
u_01006,2025-03-28,2025-03,ios,MY,control,baseline,mandatory_test,True,INFP,spiritual,introvert,36.2,59.0,True,False
u_01007,2025-09-24,2025-09,ios,US,variant,lower_friction,self_select,True,ENTP,practicing,introvert,48.2,37.5,False,False
u_01008,2025-10-03,2025-10,ios,MY,control,baseline,mandatory_test,True,ISTP,devoted,introvert,31.8,22.9,False,False
u_01009,2025-03-22,2025-03,ios,AU,control,baseline,mandatory_test,False,,devoted,ambivert,59.5,36.2,False,False
u_01010,2025-03-08,2025-03,android,US,variant,lower_friction,self_select,True,INTJ,practicing,introvert,33.8,75.3,True,True
u_01011,2025-12-16,2025-12,android,MY,control,baseline,mandatory_test,False,,practicing,extrovert,68.0,49.9,False,False
u_01012,2025-03-20,2025-03,ios,CA,control,baseline,mandatory_test,True,ISTJ,spiritual,ambivert,59.7,71.7,True,True
u_01013,2025-10-04,2025-10,android,MY,variant,lower_friction,self_select,True,INFJ,practicing,introvert,38.4,60.7,True,True
u_01014,2025-11-02,2025-11,ios,MY,variant,lower_friction,self_select,True,ESFJ,devoted,deep_introvert,63.2,39.4,False,False
u_01015,2025-01-24,2025-01,android,CA,control,baseline,mandatory_test,False,,practicing,ambivert,69.6,100.0,False,False
u_01016,2025-03-31,2025-03,ios,ID,variant,lower_friction,self_select,True,ENFP,deep_seeker,deep_introvert,66.5,62.8,False,False
u_01017,2025-02-07,2025-02,android,AU,control,baseline,mandatory_test,True,ENFJ,practicing,introvert,4.6,82.7,True,False
u_01018,2025-12-26,2025-12,web,CA,variant,lower_friction,test_or_skip,False,,practicing,extrovert,67.8,80.2,False,False
u_01019,2025-04-17,2025-04,ios,MY,control,baseline,mandatory_test,True,ESTP,practicing,ambivert,66.8,77.7,True,True
u_01020,2025-03-13,2025-03,android,UK,variant,lower_friction,test_or_skip,False,,practicing,introvert,65.9,72.1,True,False
u_01021,2025-12-01,2025-12,ios,CA,variant,lower_friction,self_select,True,INTP,spiritual,ambivert,68.1,20.8,False,True
u_01022,2025-07-18,2025-07,ios,US,variant,lower_friction,self_select,True,INFP,practicing,ambivert,76.8,40.4,True,False
u_01023,2025-05-04,2025-05,android,UK,variant,lower_friction,test_or_skip,False,,devoted,deep_extrovert,51.6,48.4,True,True
u_01024,2025-09-16,2025-09,ios,AE,control,baseline,mandatory_test,False,,deep_seeker,extrovert,75.8,100.0,False,False
u_01025,2025-12-02,2025-12,android,US,variant,lower_friction,test_or_skip,False,,practicing,introvert,74.4,36.5,True,True
u_01026,2025-03-20,2025-03,web,UK,control,baseline,mandatory_test,False,,devoted,ambivert,65.7,40.3,True,False
u_01027,2025-11-30,2025-11,android,ID,control,baseline,mandatory_test,False,,practicing,ambivert,67.3,46.4,True,False
u_01028,2025-03-17,2025-03,android,ID,control,baseline,mandatory_test,True,ISTJ,spiritual,ambivert,28.7,57.9,False,False
u_01029,2025-08-20,2025-08,ios,MY,variant,lower_friction,self_select,True,ISTP,spiritual,ambivert,34.8,67.8,True,False
u_01030,2025-12-16,2025-12,android,AU,variant,lower_friction,test_or_skip,False,,practicing,extrovert,44.8,67.8,True,False
u_01031,2025-01-12,2025-01,android,US,variant,lower_friction,test_or_skip,False,,practicing,extrovert,70.2,36.5,False,False
u_01032,2025-10-02,2025-10,ios,UK,variant,lower_friction,self_select,True,ENFP,devoted,extrovert,68.5,55.8,True,True
u_01033,2025-02-22,2025-02,web,US,control,baseline,mandatory_test,True,ENTJ,deep_seeker,deep_extrovert,24.1,66.6,False,False
u_01034,2025-11-30,2025-11,android,CA,variant,lower_friction,test_or_skip,False,,devoted,extrovert,56.5,59.2,True,True
u_01035,2025-06-28,2025-06,ios,US,variant,lower_friction,test_or_skip,False,,deep_seeker,ambivert,32.7,46.8,False,False
u_01036,2025-06-28,2025-06,ios,UK,variant,lower_friction,test_or_skip,False,,devoted,ambivert,83.6,43.3,True,True
u_01037,2025-08-03,2025-08,web,ID,control,baseline,mandatory_test,True,INTP,cultural,extrovert,68.4,81.0,False,False
u_01038,2025-06-16,2025-06,ios,CA,control,baseline,mandatory_test,False,,deep_seeker,ambivert,38.4,71.3,False,False
u_01039,2025-05-24,2025-05,android,AE,control,baseline,mandatory_test,False,,devoted,ambivert,82.7,79.7,False,False
u_01040,2025-11-19,2025-11,ios,UK,variant,lower_friction,test_or_skip,False,,practicing,extrovert,54.7,64.6,True,False
u_01041,2025-08-11,2025-08,android,AU,control,baseline,mandatory_test,False,,deep_seeker,deep_introvert,30.2,74.3,True,False
u_01042,2025-08-08,2025-08,android,US,control,baseline,mandatory_test,False,,devoted,ambivert,50.3,75.4,True,True
u_01043,2025-09-29,2025-09,ios,UK,control,baseline,mandatory_test,False,,practicing,ambivert,29.6,29.0,True,False
u_01044,2025-06-24,2025-06,android,CA,control,baseline,mandatory_test,False,,practicing,introvert,60.2,46.1,False,False
u_01045,2025-12-19,2025-12,android,UK,variant,lower_friction,test_or_skip,False,,devoted,ambivert,68.2,100.0,True,True
u_01046,2025-12-29,2025-12,android,AE,control,baseline,mandatory_test,False,,devoted,ambivert,40.4,80.8,True,True
u_01047,2025-04-29,2025-04,ios,AE,control,baseline,mandatory_test,False,,spiritual,ambivert,47.9,66.2,True,False
u_01048,2025-08-14,2025-08,ios,UK,variant,lower_friction,self_select,True,ENFP,spiritual,deep_extrovert,16.0,56.7,True,True
u_01049,2025-07-03,2025-07,ios,ID,control,baseline,mandatory_test,True,ESTJ,devoted,ambivert,52.4,25.6,True,False
u_01050,2025-02-27,2025-02,ios,MY,control,baseline,mandatory_test,True,ENTJ,practicing,introvert,23.2,26.9,False,False
u_01051,2025-05-25,2025-05,ios,MY,control,baseline,mandatory_test,False,,devoted,introvert,60.7,69.9,True,False
u_01052,2025-03-09,2025-03,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,extrovert,64.3,53.6,True,True
u_01053,2025-06-17,2025-06,web,MY,control,baseline,mandatory_test,True,ESFP,devoted,introvert,39.1,41.9,True,True
u_01054,2025-11-08,2025-11,ios,CA,variant,lower_friction,test_or_skip,False,,practicing,introvert,86.1,22.8,False,False
u_01055,2025-04-03,2025-04,android,CA,variant,lower_friction,self_select,True,ESFP,practicing,deep_extrovert,56.4,55.6,False,False
u_01056,2025-01-14,2025-01,ios,CA,control,baseline,mandatory_test,True,ENFP,deep_seeker,introvert,72.4,50.5,True,True
u_01057,2025-04-03,2025-04,android,AE,variant,lower_friction,self_select,True,ESFP,spiritual,introvert,42.2,78.3,False,False
u_01058,2025-07-06,2025-07,android,AE,variant,lower_friction,test_or_skip,False,,spiritual,introvert,26.9,47.4,True,True
u_01059,2025-03-13,2025-03,ios,US,variant,lower_friction,self_select,True,ESFP,practicing,extrovert,27.1,90.8,False,False
u_01060,2025-07-31,2025-07,android,CA,control,baseline,mandatory_test,False,,deep_seeker,extrovert,32.5,27.2,False,False
u_01061,2025-07-01,2025-07,ios,UK,variant,lower_friction,self_select,True,INTP,devoted,introvert,38.6,64.4,True,True
u_01062,2025-11-20,2025-11,ios,UK,variant,lower_friction,test_or_skip,False,,devoted,deep_extrovert,32.9,50.4,True,False
u_01063,2025-01-07,2025-01,ios,CA,control,baseline,mandatory_test,True,ENFP,practicing,deep_extrovert,73.5,70.1,True,True
u_01064,2025-04-09,2025-04,android,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,48.6,48.3,False,True
u_01065,2025-04-18,2025-04,android,AE,variant,lower_friction,test_or_skip,False,,devoted,extrovert,58.6,51.0,True,True
u_01066,2025-05-13,2025-05,ios,AE,control,baseline,mandatory_test,True,ENFP,practicing,introvert,44.9,68.0,True,False
u_01067,2025-06-05,2025-06,android,MY,control,baseline,mandatory_test,True,INTJ,spiritual,ambivert,20.9,62.1,False,False
u_01068,2025-01-17,2025-01,android,US,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,47.7,12.0,True,True
u_01069,2025-05-31,2025-05,android,AU,variant,lower_friction,test_or_skip,False,,devoted,introvert,38.6,47.4,False,True
u_01070,2025-03-06,2025-03,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,79.1,100.0,True,True
u_01071,2025-12-17,2025-12,ios,US,variant,lower_friction,test_or_skip,False,,cultural,ambivert,53.3,52.0,False,False
u_01072,2025-05-19,2025-05,android,CA,control,baseline,mandatory_test,True,ENFJ,spiritual,deep_extrovert,48.7,57.7,True,True
u_01073,2025-11-18,2025-11,android,UK,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,83.3,78.7,True,False
u_01074,2025-04-20,2025-04,android,ID,variant,lower_friction,self_select,True,INFP,practicing,extrovert,59.3,46.5,True,False
u_01075,2025-07-30,2025-07,web,UK,control,baseline,mandatory_test,True,INTJ,practicing,deep_extrovert,67.8,67.3,True,True
u_01076,2025-09-03,2025-09,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,71.9,66.3,True,False
u_01077,2025-08-10,2025-08,ios,UK,control,baseline,mandatory_test,False,,cultural,ambivert,40.9,53.9,False,False
u_01078,2025-10-05,2025-10,ios,MY,control,baseline,mandatory_test,True,ISFJ,practicing,deep_extrovert,40.6,59.2,False,False
u_01079,2025-11-07,2025-11,android,UK,control,baseline,mandatory_test,False,,cultural,extrovert,57.7,10.4,True,True
u_01080,2025-07-03,2025-07,ios,CA,variant,lower_friction,self_select,True,INFJ,devoted,ambivert,59.0,79.7,True,True
u_01081,2025-09-20,2025-09,ios,UK,control,baseline,mandatory_test,False,,deep_seeker,extrovert,66.6,97.4,False,False
u_01082,2025-08-28,2025-08,ios,US,variant,lower_friction,self_select,True,ENFJ,devoted,ambivert,29.1,69.2,True,True
u_01083,2025-06-26,2025-06,android,US,variant,lower_friction,test_or_skip,False,,cultural,deep_extrovert,62.9,65.6,True,True
u_01084,2025-09-22,2025-09,ios,AU,control,baseline,mandatory_test,False,,spiritual,deep_introvert,50.4,50.9,True,False
u_01085,2025-06-19,2025-06,android,AE,variant,lower_friction,test_or_skip,False,,devoted,ambivert,52.7,23.3,True,False
u_01086,2025-02-09,2025-02,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,introvert,46.3,52.9,True,True
u_01087,2025-06-09,2025-06,ios,US,variant,lower_friction,test_or_skip,False,,cultural,introvert,65.4,75.9,False,False
u_01088,2025-12-17,2025-12,ios,AE,variant,lower_friction,test_or_skip,False,,spiritual,deep_extrovert,58.8,48.5,True,True
u_01089,2025-09-11,2025-09,ios,AE,control,baseline,mandatory_test,False,,cultural,extrovert,32.0,100.0,True,False
u_01090,2025-02-20,2025-02,web,ID,variant,lower_friction,test_or_skip,False,,practicing,extrovert,19.8,73.3,True,True
u_01091,2025-12-26,2025-12,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,introvert,49.7,51.6,True,False
u_01092,2025-11-15,2025-11,android,ID,variant,lower_friction,self_select,True,ENTJ,practicing,deep_introvert,73.8,24.4,True,True
u_01093,2025-01-01,2025-01,android,CA,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,64.8,45.1,False,False
u_01094,2025-11-04,2025-11,android,MY,variant,lower_friction,test_or_skip,False,,spiritual,introvert,62.5,59.9,True,True
u_01095,2025-01-01,2025-01,ios,US,variant,lower_friction,test_or_skip,False,,practicing,introvert,58.2,83.7,True,False
