experiment_id,user_id,variant,assigned_at
EXP_MBTI_ONBOARDING_001,u_02085,variant,2025-01-12
EXP_MBTI_ONBOARDING_001,u_02086,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_02087,control,2025-06-12
EXP_MBTI_ONBOARDING_001,u_02088,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_02089,variant,2025-05-03
EXP_MBTI_ONBOARDING_001,u_02090,control,2025-07-10
EXP_MBTI_ONBOARDING_001,u_02091,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02092,variant,2025-10-06
EXP_MBTI_ONBOARDING_001,u_02093,control,2025-02-18
EXP_MBTI_ONBOARDING_001,u_02094,variant,2025-02-26
EXP_MBTI_ONBOARDING_001,u_02095,control,2025-01-23
EXP_MBTI_ONBOARDING_001,u_02096,control,2025-10-16
EXP_MBTI_ONBOARDING_001,u_02097,control,2025-11-05
EXP_MBTI_ONBOARDING_001,u_02098,variant,2025-09-18
EXP_MBTI_ONBOARDING_001,u_02099,control,2025-08-20
EXP_MBTI_ONBOARDING_001,u_02100,control,2025-08-01
EXP_MBTI_ONBOARDING_001,u_02101,control,2025-03-27
EXP_MBTI_ONBOARDING_001,u_02102,variant,2025-06-05
EXP_MBTI_ONBOARDING_001,u_02103,variant,2025-08-22
EXP_MBTI_ONBOARDING_001,u_02104,variant,2025-12-28
EXP_MBTI_ONBOARDING_001,u_02105,control,2025-08-17
EXP_MBTI_ONBOARDING_001,u_02106,control,2025-04-28
EXP_MBTI_ONBOARDING_001,u_02107,control,2025-03-05
EXP_MBTI_ONBOARDING_001,u_02108,variant,2025-03-21
EXP_MBTI_ONBOARDING_001,u_02109,variant,2025-10-22
EXP_MBTI_ONBOARDING_001,u_02110,control,2025-04-07
EXP_MBTI_ONBOARDING_001,u_02111,variant,2025-07-02
EXP_MBTI_ONBOARDING_001,u_02112,variant,2025-10-23
EXP_MBTI_ONBOARDING_001,u_02113,variant,2025-02-12
EXP_MBTI_ONBOARDING_001,u_02114,variant,2025-01-04
EXP_MBTI_ONBOARDING_001,u_02115,variant,2025-04-22
EXP_MBTI_ONBOARDING_001,u_02116,variant,2025-04-10
EXP_MBTI_ONBOARDING_001,u_02117,control,2025-01-08
EXP_MBTI_ONBOARDING_001,u_02118,variant,2025-05-07
EXP_MBTI_ONBOARDING_001,u_02119,control,2025-07-14
EXP_MBTI_ONBOARDING_001,u_02120,variant,2025-10-22
EXP_MBTI_ONBOARDING_001,u_02121,variant,2025-06-16
EXP_MBTI_ONBOARDING_001,u_02122,control,2025-08-06
EXP_MBTI_ONBOARDING_001,u_02123,control,2025-04-29
EXP_MBTI_ONBOARDING_001,u_02124,control,2025-11-11
EXP_MBTI_ONBOARDING_001,u_02125,variant,2025-12-25
EXP_MBTI_ONBOARDING_001,u_02126,control,2025-12-12
EXP_MBTI_ONBOARDING_001,u_02127,control,2025-08-23
EXP_MBTI_ONBOARDING_001,u_02128,control,2025-01-16
EXP_MBTI_ONBOARDING_001,u_02129,variant,2025-08-16
EXP_MBTI_ONBOARDING_001,u_02130,variant,2025-02-13
EXP_MBTI_ONBOARDING_001,u_02131,variant,2025-07-08
EXP_MBTI_ONBOARDING_001,u_02132,control,2025-04-27
EXP_MBTI_ONBOARDING_001,u_02133,control,2025-02-17
EXP_MBTI_ONBOARDING_001,u_02134,control,2025-03-29
EXP_MBTI_ONBOARDING_001,u_02135,variant,2025-05-01
EXP_MBTI_ONBOARDING_001,u_02136,control,2025-09-17
EXP_MBTI_ONBOARDING_001,u_02137,variant,2025-01-07
EXP_MBTI_ONBOARDING_001,u_02138,variant,2025-07-26
EXP_MBTI_ONBOARDING_001,u_02139,control,2025-06-12
EXP_MBTI_ONBOARDING_001,u_02140,control,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02141,variant,2025-06-21
EXP_MBTI_ONBOARDING_001,u_02142,control,2025-10-28
EXP_MBTI_ONBOARDING_001,u_02143,variant,2025-03-27
EXP_MBTI_ONBOARDING_001,u_02144,variant,2025-04-02
EXP_MBTI_ONBOARDING_001,u_02145,variant,2025-11-09
EXP_MBTI_ONBOARDING_001,u_02146,control,2025-04-09
EXP_MBTI_ONBOARDING_001,u_02147,control,2025-12-27
EXP_MBTI_ONBOARDING_001,u_02148,variant,2025-04-01
EXP_MBTI_ONBOARDING_001,u_02149,variant,2025-11-24
EXP_MBTI_ONBOARDING_001,u_02150,control,2025-05-18
EXP_MBTI_ONBOARDING_001,u_02151,control,2025-02-28
EXP_MBTI_ONBOARDING_001,u_02152,variant,2025-08-17
EXP_MBTI_ONBOARDING_001,u_02153,variant,2025-07-17
EXP_MBTI_ONBOARDING_001,u_02154,variant,2025-08-06
EXP_MBTI_ONBOARDING_001,u_02155,control,2025-10-06
EXP_MBTI_ONBOARDING_001,u_02156,control,2025-02-08
EXP_MBTI_ONBOARDING_001,u_02157,control,2025-01-22
EXP_MBTI_ONBOARDING_001,u_02158,control,2025-03-07
EXP_MBTI_ONBOARDING_001,u_02159,variant,2025-12-13
EXP_MBTI_ONBOARDING_001,u_02160,control,2025-06-08
EXP_MBTI_ONBOARDING_001,u_02161,control,2025-08-17
EXP_MBTI_ONBOARDING_001,u_02162,control,2025-05-16
EXP_MBTI_ONBOARDING_001,u_02163,control,2025-06-06
EXP_MBTI_ONBOARDING_001,u_02164,control,2025-11-12
EXP_MBTI_ONBOARDING_001,u_02165,variant,2025-06-26
EXP_MBTI_ONBOARDING_001,u_02166,control,2025-09-07
EXP_MBTI_ONBOARDING_001,u_02167,variant,2025-09-25
EXP_MBTI_ONBOARDING_001,u_02168,variant,2025-06-26
EXP_MBTI_ONBOARDING_001,u_02169,control,2025-09-10
EXP_MBTI_ONBOARDING_001,u_02170,control,2025-07-11
EXP_MBTI_ONBOARDING_001,u_02171,variant,2025-02-15
EXP_MBTI_ONBOARDING_001,u_02172,variant,2025-01-28
EXP_MBTI_ONBOARDING_001,u_02173,variant,2025-11-28
EXP_MBTI_ONBOARDING_001,u_02174,variant,2025-01-17
EXP_MBTI_ONBOARDING_001,u_02175,variant,2025-04-30
EXP_MBTI_ONBOARDING_001,u_02176,variant,2025-12-07
EXP_MBTI_ONBOARDING_001,u_02177,control,2025-06-21
EXP_MBTI_ONBOARDING_001,u_02178,variant,2025-03-31
EXP_MBTI_ONBOARDING_001,u_02179,control,2025-11-29
EXP_MBTI_ONBOARDING_001,u_02180,control,2025-08-19
EXP_MBTI_ONBOARDING_001,u_02181,variant,2025-11-10
EXP_MBTI_ONBOARDING_001,u_02182,variant,2025-04-15
EXP_MBTI_ONBOARDING_001,u_02183,variant,2025-03-30
EXP_MBTI_ONBOARDING_001,u_02184,variant,2025-01-13
EXP_MBTI_ONBOARDING_001,u_02185,variant,2025-04-15
EXP_MBTI_ONBOARDING_001,u_02186,control,2025-01-20
EXP_MBTI_ONBOARDING_001,u_02187,control,2025-10-24
EXP_MBTI_ONBOARDING_001,u_02188,variant,2025-04-07
EXP_MBTI_ONBOARDING_001,u_02189,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_02190,variant,2025-12-10
EXP_MBTI_ONBOARDING_001,u_02191,variant,2025-08-09
EXP_MBTI_ONBOARDING_001,u_02192,control,2025-08-13
EXP_MBTI_ONBOARDING_001,u_02193,control,2025-04-05
EXP_MBTI_ONBOARDING_001,u_02194,variant,2025-03-26
EXP_MBTI_ONBOARDING_001,u_02195,variant,2025-01-15
EXP_MBTI_ONBOARDING_001,u_02196,variant,2025-01-19
EXP_MBTI_ONBOARDING_001,u_02197,control,2025-03-05
EXP_MBTI_ONBOARDING_001,u_02198,variant,2025-09-06
EXP_MBTI_ONBOARDING_001,u_02199,control,2025-03-04
EXP_MBTI_ONBOARDING_001,u_02200,control,2025-10-21
EXP_MBTI_ONBOARDING_001,u_02201,control,2025-05-25
EXP_MBTI_ONBOARDING_001,u_02202,variant,2025-09-23
EXP_MBTI_ONBOARDING_001,u_02203,control,2025-05-28
EXP_MBTI_ONBOARDING_001,u_02204,variant,2025-11-20
EXP_MBTI_ONBOARDING_001,u_02205,control,2025-03-31
EXP_MBTI_ONBOARDING_001,u_02206,variant,2025-01-27
EXP_MBTI_ONBOARDING_001,u_02207,variant,2025-09-02
EXP_MBTI_ONBOARDING_001,u_02208,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_02209,control,2025-12-22
EXP_MBTI_ONBOARDING_001,u_02210,variant,2025-02-23
EXP_MBTI_ONBOARDING_001,u_02211,control,2025-12-20
EXP_MBTI_ONBOARDING_001,u_02212,variant,2025-06-02
EXP_MBTI_ONBOARDING_001,u_02213,variant,2025-10-07
EXP_MBTI_ONBOARDING_001,u_02214,control,2025-08-01
EXP_MBTI_ONBOARDING_001,u_02215,variant,2025-10-14
EXP_MBTI_ONBOARDING_001,u_02216,variant,2025-05-10
EXP_MBTI_ONBOARDING_001,u_02217,variant,2025-03-15
EXP_MBTI_ONBOARDING_001,u_02218,variant,2025-11-19
EXP_MBTI_ONBOARDING_001,u_02219,variant,2025-10-31
EXP_MBTI_ONBOARDING_001,u_02220,control,2025-03-14
EXP_MBTI_ONBOARDING_001,u_02221,control,2025-01-29
EXP_MBTI_ONBOARDING_001,u_02222,variant,2025-05-24
EXP_MBTI_ONBOARDING_001,u_02223,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_02224,control,2025-04-02
EXP_MBTI_ONBOARDING_001,u_02225,control,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02226,variant,2025-05-17
EXP_MBTI_ONBOARDING_001,u_02227,variant,2025-08-17
EXP_MBTI_ONBOARDING_001,u_02228,control,2025-11-22
EXP_MBTI_ONBOARDING_001,u_02229,control,2025-06-02
EXP_MBTI_ONBOARDING_001,u_02230,variant,2025-07-08
EXP_MBTI_ONBOARDING_001,u_02231,variant,2025-08-09
EXP_MBTI_ONBOARDING_001,u_02232,control,2025-05-24
EXP_MBTI_ONBOARDING_001,u_02233,variant,2025-01-04
EXP_MBTI_ONBOARDING_001,u_02234,variant,2025-02-27
EXP_MBTI_ONBOARDING_001,u_02235,variant,2025-01-17
EXP_MBTI_ONBOARDING_001,u_02236,control,2025-05-20
EXP_MBTI_ONBOARDING_001,u_02237,control,2025-06-09
EXP_MBTI_ONBOARDING_001,u_02238,variant,2025-05-23
EXP_MBTI_ONBOARDING_001,u_02239,control,2025-10-30
EXP_MBTI_ONBOARDING_001,u_02240,variant,2025-09-05
EXP_MBTI_ONBOARDING_001,u_02241,control,2025-01-09
EXP_MBTI_ONBOARDING_001,u_02242,control,2025-11-27
EXP_MBTI_ONBOARDING_001,u_02243,variant,2025-09-11
EXP_MBTI_ONBOARDING_001,u_02244,control,2025-02-13
EXP_MBTI_ONBOARDING_001,u_02245,control,2025-10-25
EXP_MBTI_ONBOARDING_001,u_02246,control,2025-02-12
EXP_MBTI_ONBOARDING_001,u_02247,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02248,control,2025-08-02
EXP_MBTI_ONBOARDING_001,u_02249,variant,2025-10-12
EXP_MBTI_ONBOARDING_001,u_02250,control,2025-08-13
EXP_MBTI_ONBOARDING_001,u_02251,control,2025-12-10
EXP_MBTI_ONBOARDING_001,u_02252,control,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02253,variant,2025-09-27
EXP_MBTI_ONBOARDING_001,u_02254,control,2025-07-17
EXP_MBTI_ONBOARDING_001,u_02255,control,2025-12-24
EXP_MBTI_ONBOARDING_001,u_02256,control,2025-06-05
EXP_MBTI_ONBOARDING_001,u_02257,variant,2025-03-14
EXP_MBTI_ONBOARDING_001,u_02258,variant,2025-06-11
EXP_MBTI_ONBOARDING_001,u_02259,control,2025-08-31
EXP_MBTI_ONBOARDING_001,u_02260,control,2025-10-23
EXP_MBTI_ONBOARDING_001,u_02261,control,2025-08-06
EXP_MBTI_ONBOARDING_001,u_02262,variant,2025-02-03
EXP_MBTI_ONBOARDING_001,u_02263,variant,2025-11-07
EXP_MBTI_ONBOARDING_001,u_02264,control,2025-07-17
EXP_MBTI_ONBOARDING_001,u_02265,control,2025-09-28
EXP_MBTI_ONBOARDING_001,u_02266,variant,2025-02-08
EXP_MBTI_ONBOARDING_001,u_02267,control,2025-10-21
EXP_MBTI_ONBOARDING_001,u_02268,variant,2025-08-26
EXP_MBTI_ONBOARDING_001,u_02269,control,2025-10-25
EXP_MBTI_ONBOARDING_001,u_02270,variant,2025-10-26
EXP_MBTI_ONBOARDING_001,u_02271,control,2025-06-13
EXP_MBTI_ONBOARDING_001,u_02272,variant,2025-12-31
EXP_MBTI_ONBOARDING_001,u_02273,control,2025-06-09
EXP_MBTI_ONBOARDING_001,u_02274,control,2025-03-01
EXP_MBTI_ONBOARDING_001,u_02275,control,2025-09-01
EXP_MBTI_ONBOARDING_001,u_02276,variant,2025-08-02
EXP_MBTI_ONBOARDING_001,u_02277,control,2025-09-15
EXP_MBTI_ONBOARDING_001,u_02278,variant,2025-12-28
EXP_MBTI_ONBOARDING_001,u_02279,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_02280,control,2025-03-07
EXP_MBTI_ONBOARDING_001,u_02281,control,2025-01-02
EXP_MBTI_ONBOARDING_001,u_02282,variant,2025-08-16
EXP_MBTI_ONBOARDING_001,u_02283,variant,2025-11-07
EXP_MBTI_ONBOARDING_001,u_02284,control,2025-09-06
EXP_MBTI_ONBOARDING_001,u_02285,variant,2025-06-13
EXP_MBTI_ONBOARDING_001,u_02286,variant,2025-08-01
EXP_MBTI_ONBOARDING_001,u_02287,control,2025-05-28
EXP_MBTI_ONBOARDING_001,u_02288,control,2025-08-01
EXP_MBTI_ONBOARDING_001,u_02289,variant,2025-03-23
EXP_MBTI_ONBOARDING_001,u_02290,variant,2025-08-09
EXP_MBTI_ONBOARDING_001,u_02291,control,2025-03-19
EXP_MBTI_ONBOARDING_001,u_02292,variant,2025-09-09
EXP_MBTI_ONBOARDING_001,u_02293,control,2025-10-05
EXP_MBTI_ONBOARDING_001,u_02294,control,2025-04-03
EXP_MBTI_ONBOARDING_001,u_02295,variant,2025-10-26
EXP_MBTI_ONBOARDING_001,u_02296,variant,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02297,control,2025-04-01
EXP_MBTI_ONBOARDING_001,u_02298,control,2025-11-11
EXP_MBTI_ONBOARDING_001,u_02299,control,2025-04-03
EXP_MBTI_ONBOARDING_001,u_02300,variant,2025-05-04
EXP_MBTI_ONBOARDING_001,u_02301,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02302,variant,2025-04-16
EXP_MBTI_ONBOARDING_001,u_02303,variant,2025-09-29
EXP_MBTI_ONBOARDING_001,u_02304,variant,2025-09-29
EXP_MBTI_ONBOARDING_001,u_02305,control,2025-02-06
EXP_MBTI_ONBOARDING_001,u_02306,control,2025-03-12
EXP_MBTI_ONBOARDING_001,u_02307,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02308,variant,2025-02-24
EXP_MBTI_ONBOARDING_001,u_02309,control,2025-10-12
EXP_MBTI_ONBOARDING_001,u_02310,control,2025-11-29
EXP_MBTI_ONBOARDING_001,u_02311,control,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02312,control,2025-03-02
EXP_MBTI_ONBOARDING_001,u_02313,control,2025-11-03
EXP_MBTI_ONBOARDING_001,u_02314,control,2025-07-16
EXP_MBTI_ONBOARDING_001,u_02315,variant,2025-09-21
EXP_MBTI_ONBOARDING_001,u_02316,variant,2025-01-19
EXP_MBTI_ONBOARDING_001,u_02317,variant,2025-12-22
EXP_MBTI_ONBOARDING_001,u_02318,control,2025-02-12
EXP_MBTI_ONBOARDING_001,u_02319,control,2025-07-16
EXP_MBTI_ONBOARDING_001,u_02320,control,2025-10-15
EXP_MBTI_ONBOARDING_001,u_02321,variant,2025-04-16
EXP_MBTI_ONBOARDING_001,u_02322,control,2025-07-29
EXP_MBTI_ONBOARDING_001,u_02323,variant,2025-04-04
EXP_MBTI_ONBOARDING_001,u_02324,variant,2025-07-16
EXP_MBTI_ONBOARDING_001,u_02325,control,2025-07-01
EXP_MBTI_ONBOARDING_001,u_02326,variant,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02327,variant,2025-05-15
EXP_MBTI_ONBOARDING_001,u_02328,variant,2025-07-26
EXP_MBTI_ONBOARDING_001,u_02329,control,2025-06-10
EXP_MBTI_ONBOARDING_001,u_02330,variant,2025-10-03
EXP_MBTI_ONBOARDING_001,u_02331,control,2025-01-20
EXP_MBTI_ONBOARDING_001,u_02332,variant,2025-12-04
EXP_MBTI_ONBOARDING_001,u_02333,variant,2025-10-05
EXP_MBTI_ONBOARDING_001,u_02334,control,2025-09-30
EXP_MBTI_ONBOARDING_001,u_02335,control,2025-03-06
EXP_MBTI_ONBOARDING_001,u_02336,variant,2025-07-13
EXP_MBTI_ONBOARDING_001,u_02337,variant,2025-02-02
EXP_MBTI_ONBOARDING_001,u_02338,variant,2025-06-29
EXP_MBTI_ONBOARDING_001,u_02339,control,2025-02-10
EXP_MBTI_ONBOARDING_001,u_02340,variant,2025-10-03
EXP_MBTI_ONBOARDING_001,u_02341,variant,2025-03-14
EXP_MBTI_ONBOARDING_001,u_02342,control,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02343,variant,2025-12-10
EXP_MBTI_ONBOARDING_001,u_02344,variant,2025-06-28
EXP_MBTI_ONBOARDING_001,u_02345,control,2025-11-04
EXP_MBTI_ONBOARDING_001,u_02346,control,2025-03-27
EXP_MBTI_ONBOARDING_001,u_02347,variant,2025-02-26
EXP_MBTI_ONBOARDING_001,u_02348,control,2025-05-21
EXP_MBTI_ONBOARDING_001,u_02349,variant,2025-05-16
EXP_MBTI_ONBOARDING_001,u_02350,control,2025-05-23
EXP_MBTI_ONBOARDING_001,u_02351,variant,2025-11-12
EXP_MBTI_ONBOARDING_001,u_02352,variant,2025-04-07
EXP_MBTI_ONBOARDING_001,u_02353,variant,2025-01-06
EXP_MBTI_ONBOARDING_001,u_02354,variant,2025-07-12
EXP_MBTI_ONBOARDING_001,u_02355,variant,2025-08-03
EXP_MBTI_ONBOARDING_001,u_02356,variant,2025-04-18
EXP_MBTI_ONBOARDING_001,u_02357,control,2025-04-30
EXP_MBTI_ONBOARDING_001,u_02358,variant,2025-04-25
EXP_MBTI_ONBOARDING_001,u_02359,control,2025-08-29
EXP_MBTI_ONBOARDING_001,u_02360,control,2025-12-29
EXP_MBTI_ONBOARDING_001,u_02361,control,2025-06-22
EXP_MBTI_ONBOARDING_001,u_02362,control,2025-10-17
EXP_MBTI_ONBOARDING_001,u_02363,variant,2025-12-04
EXP_MBTI_ONBOARDING_001,u_02364,control,2025-03-11
EXP_MBTI_ONBOARDING_001,u_02365,variant,2025-12-06
EXP_MBTI_ONBOARDING_001,u_02366,variant,2025-10-05
EXP_MBTI_ONBOARDING_001,u_02367,variant,2025-05-20
EXP_MBTI_ONBOARDING_001,u_02368,control,2025-04-18
EXP_MBTI_ONBOARDING_001,u_02369,variant,2025-07-05
EXP_MBTI_ONBOARDING_001,u_02370,control,2025-12-15
EXP_MBTI_ONBOARDING_001,u_02371,variant,2025-01-19
EXP_MBTI_ONBOARDING_001,u_02372,control,2025-05-16
EXP_MBTI_ONBOARDING_001,u_02373,control,2025-05-17
EXP_MBTI_ONBOARDING_001,u_02374,control,2025-02-23
EXP_MBTI_ONBOARDING_001,u_02375,variant,2025-09-20
EXP_MBTI_ONBOARDING_001,u_02376,variant,2025-04-01
EXP_MBTI_ONBOARDING_001,u_02377,control,2025-06-22
EXP_MBTI_ONBOARDING_001,u_02378,variant,2025-07-09
EXP_MBTI_ONBOARDING_001,u_02379,control,2025-03-22
EXP_MBTI_ONBOARDING_001,u_02380,variant,2025-03-26
EXP_MBTI_ONBOARDING_001,u_02381,variant,2025-07-14
EXP_MBTI_ONBOARDING_001,u_02382,control,2025-12-28
EXP_MBTI_ONBOARDING_001,u_02383,variant,2025-04-07
EXP_MBTI_ONBOARDING_001,u_02384,variant,2025-10-11
EXP_MBTI_ONBOARDING_001,u_02385,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02386,control,2025-02-23
EXP_MBTI_ONBOARDING_001,u_02387,variant,2025-09-18
EXP_MBTI_ONBOARDING_001,u_02388,variant,2025-04-11
EXP_MBTI_ONBOARDING_001,u_02389,control,2025-08-07
EXP_MBTI_ONBOARDING_001,u_02390,control,2025-04-11
EXP_MBTI_ONBOARDING_001,u_02391,variant,2025-11-02
EXP_MBTI_ONBOARDING_001,u_02392,control,2025-10-05
EXP_MBTI_ONBOARDING_001,u_02393,control,2025-10-11
EXP_MBTI_ONBOARDING_001,u_02394,variant,2025-07-28
EXP_MBTI_ONBOARDING_001,u_02395,variant,2025-07-02
EXP_MBTI_ONBOARDING_001,u_02396,variant,2025-01-26
EXP_MBTI_ONBOARDING_001,u_02397,control,2025-12-31
EXP_MBTI_ONBOARDING_001,u_02398,control,2025-08-04
EXP_MBTI_ONBOARDING_001,u_02399,control,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02400,control,2025-03-03
EXP_MBTI_ONBOARDING_001,u_02401,control,2025-11-15
EXP_MBTI_ONBOARDING_001,u_02402,control,2025-04-14
EXP_MBTI_ONBOARDING_001,u_02403,control,2025-01-19
EXP_MBTI_ONBOARDING_001,u_02404,control,2025-11-29
EXP_MBTI_ONBOARDING_001,u_02405,variant,2025-02-09
EXP_MBTI_ONBOARDING_001,u_02406,control,2025-04-27
EXP_MBTI_ONBOARDING_001,u_02407,control,2025-10-06
EXP_MBTI_ONBOARDING_001,u_02408,control,2025-12-20
EXP_MBTI_ONBOARDING_001,u_02409,variant,2025-07-27
EXP_MBTI_ONBOARDING_001,u_02410,control,2025-06-03
EXP_MBTI_ONBOARDING_001,u_02411,control,2025-12-29
EXP_MBTI_ONBOARDING_001,u_02412,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_02413,control,2025-05-17
EXP_MBTI_ONBOARDING_001,u_02414,control,2025-04-30
EXP_MBTI_ONBOARDING_001,u_02415,variant,2025-09-22
EXP_MBTI_ONBOARDING_001,u_02416,control,2025-07-08
EXP_MBTI_ONBOARDING_001,u_02417,control,2025-01-02
EXP_MBTI_ONBOARDING_001,u_02418,variant,2025-01-27
EXP_MBTI_ONBOARDING_001,u_02419,control,2025-08-19
EXP_MBTI_ONBOARDING_001,u_02420,variant,2025-12-03
EXP_MBTI_ONBOARDING_001,u_02421,variant,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02422,control,2025-12-10
EXP_MBTI_ONBOARDING_001,u_02423,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02424,control,2025-02-18
EXP_MBTI_ONBOARDING_001,u_02425,control,2025-02-14
EXP_MBTI_ONBOARDING_001,u_02426,variant,2025-01-03
EXP_MBTI_ONBOARDING_001,u_02427,variant,2025-02-15
EXP_MBTI_ONBOARDING_001,u_02428,control,2025-06-04
EXP_MBTI_ONBOARDING_001,u_02429,variant,2025-05-07
EXP_MBTI_ONBOARDING_001,u_02430,control,2025-07-15
EXP_MBTI_ONBOARDING_001,u_02431,variant,2025-07-07
EXP_MBTI_ONBOARDING_001,u_02432,control,2025-09-16
EXP_MBTI_ONBOARDING_001,u_02433,control,2025-01-10
EXP_MBTI_ONBOARDING_001,u_02434,control,2025-07-19
EXP_MBTI_ONBOARDING_001,u_02435,variant,2025-08-18
EXP_MBTI_ONBOARDING_001,u_02436,variant,2025-02-13
EXP_MBTI_ONBOARDING_001,u_02437,variant,2025-05-08
EXP_MBTI_ONBOARDING_001,u_02438,control,2025-03-09
EXP_MBTI_ONBOARDING_001,u_02439,control,2025-08-31
EXP_MBTI_ONBOARDING_001,u_02440,variant,2025-12-28
EXP_MBTI_ONBOARDING_001,u_02441,control,2025-12-29
EXP_MBTI_ONBOARDING_001,u_02442,control,2025-12-13
EXP_MBTI_ONBOARDING_001,u_02443,control,2025-05-15
EXP_MBTI_ONBOARDING_001,u_02444,variant,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02445,variant,2025-01-12
EXP_MBTI_ONBOARDING_001,u_02446,variant,2025-06-22
EXP_MBTI_ONBOARDING_001,u_02447,control,2025-08-29
EXP_MBTI_ONBOARDING_001,u_02448,variant,2025-02-17
EXP_MBTI_ONBOARDING_001,u_02449,variant,2025-11-15
EXP_MBTI_ONBOARDING_001,u_02450,control,2025-07-26
EXP_MBTI_ONBOARDING_001,u_02451,variant,2025-09-14
EXP_MBTI_ONBOARDING_001,u_02452,variant,2025-07-28
EXP_MBTI_ONBOARDING_001,u_02453,control,2025-06-20
EXP_MBTI_ONBOARDING_001,u_02454,variant,2025-08-15
EXP_MBTI_ONBOARDING_001,u_02455,control,2025-02-28
EXP_MBTI_ONBOARDING_001,u_02456,control,2025-05-05
EXP_MBTI_ONBOARDING_001,u_02457,variant,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02458,variant,2025-04-25
EXP_MBTI_ONBOARDING_001,u_02459,variant,2025-09-24
EXP_MBTI_ONBOARDING_001,u_02460,control,2025-08-15
EXP_MBTI_ONBOARDING_001,u_02461,variant,2025-02-04
EXP_MBTI_ONBOARDING_001,u_02462,control,2025-08-11
EXP_MBTI_ONBOARDING_001,u_02463,variant,2025-05-15
EXP_MBTI_ONBOARDING_001,u_02464,control,2025-10-23
EXP_MBTI_ONBOARDING_001,u_02465,variant,2025-08-26
EXP_MBTI_ONBOARDING_001,u_02466,control,2025-10-04
EXP_MBTI_ONBOARDING_001,u_02467,control,2025-07-08
EXP_MBTI_ONBOARDING_001,u_02468,control,2025-10-07
EXP_MBTI_ONBOARDING_001,u_02469,variant,2025-10-06
EXP_MBTI_ONBOARDING_001,u_02470,control,2025-08-23
EXP_MBTI_ONBOARDING_001,u_02471,variant,2025-06-20
EXP_MBTI_ONBOARDING_001,u_02472,control,2025-02-06
EXP_MBTI_ONBOARDING_001,u_02473,variant,2025-03-12
EXP_MBTI_ONBOARDING_001,u_02474,control,2025-09-27
EXP_MBTI_ONBOARDING_001,u_02475,variant,2025-08-06
EXP_MBTI_ONBOARDING_001,u_02476,variant,2025-11-01
EXP_MBTI_ONBOARDING_001,u_02477,variant,2025-10-04
EXP_MBTI_ONBOARDING_001,u_02478,control,2025-01-26
EXP_MBTI_ONBOARDING_001,u_02479,variant,2025-08-03
EXP_MBTI_ONBOARDING_001,u_02480,control,2025-03-01
EXP_MBTI_ONBOARDING_001,u_02481,control,2025-06-21
EXP_MBTI_ONBOARDING_001,u_02482,control,2025-12-07
EXP_MBTI_ONBOARDING_001,u_02483,control,2025-11-12
EXP_MBTI_ONBOARDING_001,u_02484,control,2025-11-04
EXP_MBTI_ONBOARDING_001,u_02485,control,2025-01-24
EXP_MBTI_ONBOARDING_001,u_02486,variant,2025-08-14
EXP_MBTI_ONBOARDING_001,u_02487,control,2025-04-27
EXP_MBTI_ONBOARDING_001,u_02488,variant,2025-06-11
EXP_MBTI_ONBOARDING_001,u_02489,control,2025-11-28
EXP_MBTI_ONBOARDING_001,u_02490,variant,2025-10-15
EXP_MBTI_ONBOARDING_001,u_02491,control,2025-11-26
EXP_MBTI_ONBOARDING_001,u_02492,variant,2025-10-30
EXP_MBTI_ONBOARDING_001,u_02493,control,2025-04-08
EXP_MBTI_ONBOARDING_001,u_02494,control,2025-07-07
EXP_MBTI_ONBOARDING_001,u_02495,variant,2025-04-19
EXP_MBTI_ONBOARDING_001,u_02496,variant,2025-11-25
EXP_MBTI_ONBOARDING_001,u_02497,variant,2025-06-11
EXP_MBTI_ONBOARDING_001,u_02498,control,2025-12-07
EXP_MBTI_ONBOARDING_001,u_02499,control,2025-05-12
EXP_MBTI_ONBOARDING_001,u_02500,control,2025-01-12
EXP_MBTI_ONBOARDING_001,u_02501,variant,2025-03-06
